----,
DateTime:,      2022/10/23, 13:53:28, 1666493607960,
PIF:,            703.24,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1796.83,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
   71,      175.8,    171.966,     693.924,      0.000,
   72,      178.3,    172.237,     694.052,      0.000,
   73,      180.8,    172.005,     696.068,      0.000,
   74,      183.3,    172.098,     696.818,      0.000,
   75,      185.8,    172.188,     697.472,      0.000,
   76,      188.3,    172.035,     699.589,      0.000,
   77,      190.8,    172.071,     700.279,      0.000,
   78,      193.3,    171.993,     700.905,      0.000,
   79,      195.8,    172.146,     701.906,      0.000,
   80,      198.3,    172.054,     703.217,      0.000,
   81,      200.8,    172.078,     704.474,      0.000,
   82,      203.3,    172.104,     705.232,      0.000,
   83,      205.8,    171.987,     705.540,      0.000,
   84,      208.3,    171.983,     706.437,      0.000,
   85,      210.8,    172.079,     707.576,      0.000,
   86,      213.3,    171.946,     708.784,      0.000,
   87,      215.8,    172.008,     709.524,      0.000,
   88,      218.3,    172.003,     710.878,      0.000,
   89,      220.8,    171.963,     711.711,      0.000,
   90,      223.3,    171.970,     711.744,      0.000,
   91,      225.8,    171.954,     713.360,      0.000,
   92,      228.3,    171.963,     714.605,      0.000,
   93,      230.8,    171.843,     715.106,      0.000,
   94,      233.3,    172.018,     716.269,      0.000,
   95,      235.8,    171.831,     716.689,      0.000,
   96,      238.3,    172.110,     717.524,      0.000,
   97,      240.8,    171.846,     717.935,      0.000,
   98,      243.3,    171.881,     718.567,      0.000,
   99,      245.8,    171.913,     720.006,      0.000,
  100,      250.8,    171.100,     721.398,      0.000,
  101,      273.3,    171.733,     724.134,      0.000,
  102,      295.8,    171.840,     718.568,      0.000,
  103,      318.3,    171.891,     711.643,      0.000,
  104,      343.3,    171.821,     704.540,      0.000,
  105,      368.3,    171.840,     697.517,      0.000,
  106,      395.8,    171.640,     690.496,      0.000,
  107,      423.3,    171.738,     684.081,      0.000,
  108,      453.3,    171.769,     678.159,      0.000,
  109,      483.3,    171.746,     672.789,      0.000,
  110,      515.8,    171.659,     667.422,      0.000,
  111,      550.8,    171.746,     662.923,      0.000,
  112,      585.8,    171.660,     658.376,      0.000,
  113,      623.3,    171.832,     654.556,      0.000,
  114,      663.3,    171.660,     650.035,      0.000,
  115,      705.8,    171.699,     646.320,      0.000,
  116,      748.3,    171.695,     643.481,      0.000,
  117,      793.3,    171.646,     639.544,      0.000,
  118,      840.8,    171.542,     637.331,      0.000,
  119,      890.8,    171.666,     633.610,      0.000,
  120,      943.3,    171.677,     630.476,      0.000,
  121,      998.3,    171.471,     627.587,      0.000,
  122,     1055.8,    171.553,     624.434,      0.000,
  123,     1115.8,    171.692,     621.258,      0.000,
  124,     1178.3,    171.625,     620.072,      0.000,
  125,     1245.8,    171.677,     616.004,      0.000,
  126,     1315.8,    171.670,     613.782,      0.000,
  127,     1388.3,    171.590,     610.447,      0.000,
  128,     1465.8,    171.461,     607.667,      0.000,
  129,     1545.8,    171.523,     604.826,      0.000,
  130,     1630.8,    171.591,     602.093,      0.000,
  131,     1720.8,    171.720,     599.769,      0.000,
  132,     1815.8,    171.622,     596.389,      0.000,
  133,     1913.3,    171.620,     594.094,      0.000,
  134,     2015.8,    171.760,     591.666,      0.000,
  135,     2123.3,    171.571,     588.947,      0.000,
  136,     2238.3,    171.691,     584.933,      0.000,
  137,     2358.3,    171.608,     582.636,      0.000,
  138,     2483.3,    171.725,     579.674,      0.000,
  139,     2615.8,    171.831,     577.122,      0.000,
  140,     2753.3,    171.588,     574.349,      0.000,
  141,     2898.3,    171.728,     571.859,      0.000,
  142,     3050.8,    171.830,     569.903,      0.000,
  143,     3210.8,    171.900,     566.607,      0.000,
  144,     3378.3,    171.964,     563.967,      0.000,
  145,     3555.8,    171.867,     561.467,      0.000,
  146,     3740.8,    171.868,     558.861,      0.000,
  147,     3935.8,    171.944,     556.079,      0.000,
  148,     4140.8,    172.026,     553.895,      0.000,
  149,     4355.8,    172.015,     550.174,      0.000,
  150,     4580.8,    172.176,     548.161,      0.000,
  151,     4818.3,    172.049,     546.238,      0.000,
  152,     5068.3,    172.266,     544.213,      0.000,
  153,     5330.8,    172.151,     542.037,      0.000,
  154,     5605.8,    172.115,     539.467,      0.000,
  155,     5895.8,    172.250,     537.046,      0.000,
  156,     6200.8,    172.116,     535.048,      0.000,
  157,     6520.8,    172.101,     532.656,      0.000,
  158,     6855.8,    172.209,     531.332,      0.000,
  159,     7208.3,    172.176,     528.670,      0.000,
  160,     7578.3,    172.141,     526.686,      0.000,
  161,     7965.8,    172.150,     524.704,      0.000,
  162,     8373.3,    172.180,     522.442,      0.000,
  163,     8800.8,    172.356,     520.365,      0.000,
  164,     9250.8,    172.245,     519.128,      0.000,
  165,     9723.3,    172.315,     516.872,      0.000,
  166,    10220.8,    172.302,     514.485,      0.000,
  167,    10743.3,    172.284,     512.369,      0.000,
  168,    11290.8,    172.381,     511.263,      0.000,
  169,    11865.8,    172.307,     509.067,      0.000,
  170,    12470.8,    172.134,     507.423,      0.000,
  171,    13105.8,    172.197,     505.957,      0.000,
  172,    13773.3,    172.160,     504.360,      0.000,
  173,    14475.8,    172.173,     502.469,      0.000,
  174,    15213.3,    172.213,     501.150,      0.000,
  175,    15988.3,    172.073,     499.536,      0.000,
  176,    16800.8,    172.216,     498.487,      0.000,
  177,    17655.8,    172.206,     496.747,      0.000,
  178,    18553.3,    172.160,     495.268,      0.000,
  179,    19495.8,    172.234,     493.061,      0.000,
  180,    20485.8,    172.106,     492.067,      0.000,
  181,    21525.8,    172.099,     490.318,      0.000,
  182,    22618.3,    172.004,     489.431,      0.000,
  183,    23768.3,    172.208,     487.681,      0.000,
  184,    24975.8,    172.178,     486.497,      0.000,
  185,    26243.3,    172.158,     485.914,      0.000,
  186,    27575.8,    172.317,     485.298,      0.000,
  187,    28975.8,    172.166,     483.694,      0.000,
  188,    30445.8,    172.206,     482.353,      0.000,
  189,    31990.8,    172.139,     481.502,      0.000,
  190,    33613.3,    172.169,     480.748,      0.000,
  191,    35318.3,    172.221,     479.961,      0.000,
  192,    37108.3,    172.116,     478.250,      0.000,
  193,    38990.8,    172.038,     477.880,      0.000,
  194,    40968.3,    172.257,     476.482,      0.000,
  195,    43045.8,    172.178,     476.355,      0.000,
  196,    45228.3,    172.117,     475.065,      0.000,
  197,    47520.8,    172.202,     474.089,      0.000,
  198,    49928.3,    172.377,     473.960,      0.000,
  199,    52458.3,    172.106,     472.960,      0.000,
  200,    55115.8,    172.330,     472.979,      0.000,
  201,    57908.3,    172.196,     472.402,      0.000,
  202,    60843.3,    172.137,     471.941,      0.000,
  203,    63925.8,    172.132,     470.622,      0.000,
  204,    67163.3,    172.160,     470.420,      0.000,
  205,    70565.8,    172.174,     469.943,      0.000,
  206,    74140.8,    172.211,     469.264,      0.000,
  207,    77895.8,    172.210,     468.781,      0.000,
  208,    81840.8,    172.361,     468.584,      0.000,
  209,    85985.8,    172.226,     468.246,      0.000,
  210,    90340.8,    172.260,     467.631,      0.000,
  211,    94915.8,    172.185,     467.348,      0.000,
  212,    99723.3,    172.235,     466.221,      0.000,
  213,   104773.3,    172.212,     466.570,      0.000,
  214,   110078.3,    172.132,     466.377,      0.000,
  215,   115653.3,    172.250,     465.189,      0.000,
