----,
DateTime:,      2022/10/23, 13:14:11, 1666491251674,
  118,      840.8,    171.640,    1076.824,      0.000,
  119,      890.8,    171.601,    1070.635,      0.000,
  120,      943.3,    171.546,    1066.605,      0.000,
  121,      998.3,    171.632,    1061.662,      0.000,
  122,     1055.8,    171.645,    1057.765,      0.000,
  123,     1115.8,    171.522,    1052.193,      0.000,
  124,     1178.3,    171.617,    1048.684,      0.000,
  125,     1245.8,    171.633,    1044.378,      0.000,
  126,     1315.8,    171.563,    1037.690,      0.000,
  127,     1388.3,    171.577,    1034.488,      0.000,
  128,     1465.8,    171.481,    1030.594,      0.000,
  129,     1545.8,    171.610,    1026.195,      0.000,
  130,     1630.8,    171.639,    1022.575,      0.000,
  131,     1720.8,    171.636,    1018.578,      0.000,
  132,     1815.8,    171.700,    1014.897,      0.000,
  133,     1913.3,    171.566,    1010.070,      0.000,
  134,     2015.8,    171.740,    1007.378,      0.000,
  135,     2123.3,    171.614,    1003.882,      0.000,
  136,     2238.3,    171.568,     998.246,      0.000,
  137,     2358.3,    171.552,     995.909,      0.000,
  138,     2483.3,    171.830,     990.894,      0.000,
  139,     2615.8,    171.643,     987.896,      0.000,
  140,     2753.3,    171.724,     983.494,      0.000,
  141,     2898.3,    171.699,     980.319,      0.000,
  142,     3050.8,    171.799,     977.444,      0.000,
  143,     3210.8,    171.574,     973.069,      0.000,
  144,     3378.3,    171.797,     969.985,      0.000,
  145,     3555.8,    171.697,     966.747,      0.000,
  146,     3740.8,    171.893,     963.338,      0.000,
  147,     3935.8,    171.938,     959.720,      0.000,
  148,     4140.8,    171.891,     956.036,      0.000,
  149,     4355.8,    171.977,     953.074,      0.000,
  150,     4580.8,    172.075,     948.991,      0.000,
  151,     4818.3,    172.177,     947.177,      0.000,
  152,     5068.3,    172.163,     943.367,      0.000,
  153,     5330.8,    172.180,     939.405,      0.000,
  154,     5605.8,    172.077,     937.418,      0.000,
  155,     5895.8,    172.018,     933.236,      0.000,
  156,     6200.8,    172.079,     930.709,      0.000,
  157,     6520.8,    172.131,     926.790,      0.000,
  158,     6855.8,    172.172,     924.559,      0.000,
  159,     7208.3,    172.135,     920.525,      0.000,
  160,     7578.3,    172.266,     918.585,      0.000,
  161,     7965.8,    172.137,     915.941,      0.000,
  162,     8373.3,    172.198,     913.085,      0.000,
  163,     8800.8,    172.302,     909.288,      0.000,
  164,     9250.8,    172.161,     906.912,      0.000,
  165,     9723.3,    172.270,     904.432,      0.000,
  166,    10220.8,    172.135,     900.849,      0.000,
  167,    10743.3,    172.164,     898.317,      0.000,
  168,    11290.8,    172.293,     893.827,      0.000,
  169,    11865.8,    172.281,     891.296,      0.000,
  170,    12470.8,    172.232,     889.275,      0.000,
  171,    13105.8,    172.074,     886.525,      0.000,
  172,    13773.3,    172.104,     883.709,      0.000,
  173,    14475.8,    172.152,     880.685,      0.000,
  174,    15213.3,    172.137,     878.038,      0.000,
  175,    15988.3,    172.199,     875.029,      0.000,
  176,    16800.8,    172.220,     872.954,      0.000,
  177,    17655.8,    172.204,     869.984,      0.000,
  178,    18553.3,    172.218,     868.038,      0.000,
  179,    19495.8,    172.358,     864.872,      0.000,
  180,    20485.8,    172.154,     863.475,      0.000,
  181,    21525.8,    172.329,     860.764,      0.000,
  182,    22618.3,    172.224,     859.646,      0.000,
  183,    23768.3,    172.242,     856.311,      0.000,
  184,    24975.8,    172.173,     854.341,      0.000,
  185,    26243.3,    172.194,     851.591,      0.000,
  186,    27575.8,    172.079,     850.759,      0.000,
  187,    28975.8,    172.211,     849.149,      0.000,
  188,    30445.8,    172.065,     845.680,      0.000,
  189,    31990.8,    172.109,     845.993,      0.000,
  190,    33613.3,    172.133,     842.736,      0.000,
  191,    35318.3,    172.131,     841.577,      0.000,
  192,    37108.3,    172.183,     839.955,      0.000,
  193,    38990.8,    172.016,     838.666,      0.000,
  194,    40968.3,    172.220,     837.188,      0.000,
  195,    43045.8,    172.412,     835.597,      0.000,
  196,    45228.3,    172.099,     833.810,      0.000,
  197,    47520.8,    172.259,     833.088,      0.000,
  198,    49928.3,    172.150,     833.357,      0.000,
  199,    52458.3,    172.208,     831.823,      0.000,
  200,    55115.8,    172.206,     830.567,      0.000,
  201,    57908.3,    172.141,     830.773,      0.000,
  202,    60843.3,    172.214,     829.592,      0.000,
  203,    63925.8,    172.259,     828.459,      0.000,
  204,    67163.3,    172.219,     827.923,      0.000,
  205,    70565.8,    172.244,     826.393,      0.000,
  206,    74140.8,    172.189,     826.924,      0.000,
  207,    77895.8,    172.265,     825.954,      0.000,
  208,    81840.8,    172.055,     826.111,      0.000,
  209,    85985.8,    172.130,     825.226,      0.000,
  210,    90340.8,    172.116,     823.960,      0.000,
  211,    94915.8,    172.200,     823.938,      0.000,
  212,    99723.3,    172.194,     823.622,      0.000,
  213,   104773.3,    172.045,     822.986,      0.000,
  214,   110078.3,    172.208,     822.675,      0.000,
  215,   115653.3,    172.143,     823.074,      0.000,
  216,   121508.3,    172.259,     823.491,      0.000,
  217,   127660.8,    172.198,     822.782,      0.000,
  218,   134125.8,    172.110,     821.453,      0.000,
  219,   140915.8,    172.288,     823.141,      0.000,
  220,   148050.8,    172.209,     822.972,      0.000,
  221,   155545.8,    172.369,     821.533,      0.000,
  222,   163420.8,    172.107,     821.623,      0.000,
  223,   171695.8,    172.188,     821.507,      0.000,
  224,   180388.3,    172.107,     822.654,      0.000,
  225,   189520.8,    172.201,     822.282,      0.000,
  226,   199115.8,    172.221,     821.698,      0.000,
  227,   209195.8,    172.045,     822.139,      0.000,
----,
DateTime:,      2022/10/23, 13:17:52, 1666491471989,
PIF:,          -1079.59,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,     250.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2423.47,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.170,     882.665,      0.000,
    2,        3.3,    172.426,     892.182,      0.000,
    3,        5.8,    171.818,     901.717,      0.000,
    4,        8.3,    171.953,     902.639,      0.000,
    5,       10.8,    172.097,     909.228,      0.000,
    6,       13.3,    172.101,     918.235,      0.000,
    7,       15.8,    172.215,     925.176,      0.000,
    8,       18.3,    172.168,     932.375,      0.000,
    9,       20.8,    172.377,     941.462,      0.000,
   10,       23.3,    172.418,     949.427,      0.000,
   11,       25.8,    172.568,     957.810,      0.000,
   12,       28.3,    172.538,     964.656,      0.000,
   13,       30.8,    172.149,     972.085,      0.000,
   14,       33.3,    172.364,     979.909,      0.000,
   15,       35.8,    172.336,     988.022,      0.000,
   16,       38.3,    172.275,     994.219,      0.000,
   17,       40.8,    172.362,    1002.098,      0.000,
   18,       43.3,    172.495,    1007.211,      0.000,
   19,       45.8,    172.444,    1014.613,      0.000,
   20,       48.3,    172.405,    1020.721,      0.000,
   21,       50.8,    172.327,    1027.232,      0.000,
   22,       53.3,    172.534,    1033.496,      0.000,
   23,       55.8,    172.388,    1038.215,      0.000,
   24,       58.3,    172.411,    1043.982,      0.000,
   25,       60.8,    172.432,    1049.087,      0.000,
   26,       63.3,    172.397,    1054.562,      0.000,
   27,       65.8,    172.337,    1060.370,      0.000,
   28,       68.3,    172.472,    1064.965,      0.000,
   29,       70.8,    172.321,    1070.535,      0.000,
   30,       73.3,    172.389,    1074.106,      0.000,
   31,       75.8,    172.285,    1078.483,      0.000,
   32,       78.3,    172.421,    1083.614,      0.000,
   33,       80.8,    172.426,    1087.845,      0.000,
   34,       83.3,    172.336,    1091.569,      0.000,
   35,       85.8,    172.494,    1095.136,      0.000,
   36,       88.3,    172.260,    1099.104,      0.000,
   37,       90.8,    172.359,    1102.554,      0.000,
   38,       93.3,    172.278,    1106.066,      0.000,
   39,       95.8,    172.339,    1109.355,      0.000,
   40,       98.3,    172.442,    1112.572,      0.000,
   41,      100.8,    172.325,    1115.941,      0.000,
   42,      103.3,    172.410,    1118.987,      0.000,
   43,      105.8,    172.384,    1121.650,      0.000,
   44,      108.3,    172.305,    1124.326,      0.000,
   45,      110.8,    172.229,    1128.741,      0.000,
   46,      113.3,    172.463,    1129.785,      0.000,
   47,      115.8,    172.286,    1132.924,      0.000,
   48,      118.3,    172.274,    1135.735,      0.000,
   49,      120.8,    172.273,    1138.569,      0.000,
   50,      123.3,    172.245,    1141.250,      0.000,
   51,      125.8,    172.288,    1143.826,      0.000,
   52,      128.3,    172.074,    1145.064,      0.000,
   53,      130.8,    172.279,    1146.926,      0.000,
   54,      133.3,    172.175,    1149.988,      0.000,
   55,      135.8,    172.286,    1151.747,      0.000,
   56,      138.3,    172.263,    1153.978,      0.000,
   57,      140.8,    172.299,    1156.160,      0.000,
   58,      143.3,    172.199,    1158.110,      0.000,
   59,      145.8,    172.123,    1159.359,      0.000,
   60,      148.3,    172.160,    1161.438,      0.000,
   61,      150.8,    172.200,    1163.431,      0.000,
   62,      153.3,    172.022,    1165.694,      0.000,
   63,      155.8,    172.200,    1166.812,      0.000,
   64,      158.3,    172.173,    1167.636,      0.000,
   65,      160.8,    172.125,    1169.618,      0.000,
   66,      163.3,    172.189,    1171.167,      0.000,
   67,      165.8,    172.042,    1172.727,      0.000,
   68,      168.3,    172.211,    1174.161,      0.000,
   69,      170.8,    172.110,    1176.499,      0.000,
   70,      173.3,    172.166,    1177.502,      0.000,
   71,      175.8,    172.111,    1178.708,      0.000,
   72,      178.3,    172.123,    1179.577,      0.000,
   73,      180.8,    171.955,    1180.979,      0.000,
   74,      183.3,    172.049,    1182.861,      0.000,
   75,      185.8,    172.106,    1184.545,      0.000,
   76,      188.3,    172.050,    1185.372,      0.000,
   77,      190.8,    172.346,    1187.845,      0.000,
   78,      193.3,    172.138,    1187.380,      0.000,
   79,      195.8,    172.161,    1188.516,      0.000,
   80,      198.3,    172.037,    1190.050,      0.000,
   81,      200.8,    172.190,    1190.426,      0.000,
   82,      203.3,    172.151,    1191.569,      0.000,
   83,      205.8,    172.099,    1193.511,      0.000,
   84,      208.3,    172.031,    1193.951,      0.000,
   85,      210.8,    171.835,    1195.106,      0.000,
   86,      213.3,    172.123,    1196.301,      0.000,
   87,      215.8,    171.991,    1198.174,      0.000,
   88,      218.3,    171.921,    1198.204,      0.000,
   89,      220.8,    171.816,    1199.709,      0.000,
   90,      223.3,    171.985,    1199.745,      0.000,
   91,      225.8,    171.872,    1201.274,      0.000,
   92,      228.3,    171.946,    1201.338,      0.000,
   93,      230.8,    171.891,    1202.515,      0.000,
   94,      233.3,    171.904,    1204.166,      0.000,
   95,      235.8,    171.845,    1204.134,      0.000,
   96,      238.3,    171.899,    1204.953,      0.000,
   97,      240.8,    171.958,    1206.207,      0.000,
   98,      243.3,    171.831,    1206.920,      0.000,
   99,      245.8,    171.831,    1208.608,      0.000,
  100,      250.8,    171.017,    1211.665,      0.000,
  101,      273.3,    171.680,    1218.109,      0.000,
  102,      295.8,    171.782,    1211.564,      0.000,
  103,      318.3,    171.832,    1203.938,      0.000,
  104,      343.3,    171.794,    1194.772,      0.000,
  105,      368.3,    171.618,    1186.008,      0.000,
  106,      395.8,    171.705,    1176.105,      0.000,
  107,      423.3,    171.804,    1167.391,      0.000,
  108,      453.3,    171.773,    1159.572,      0.000,
  109,      483.3,    171.753,    1150.209,      0.000,
  110,      515.8,    171.698,    1143.901,      0.000,
  111,      550.8,    171.748,    1136.515,      0.000,
  112,      585.8,    171.632,    1130.132,      0.000,
  113,      623.3,    171.773,    1123.406,      0.000,
  114,      663.3,    171.762,    1117.853,      0.000,
  115,      705.8,    171.700,    1112.651,      0.000,
  116,      748.3,    171.693,    1106.914,      0.000,
  117,      793.3,    171.676,    1101.388,      0.000,
  118,      840.8,    171.570,    1097.320,      0.000,
  119,      890.8,    171.626,    1093.620,      0.000,
  120,      943.3,    171.506,    1088.105,      0.000,
  121,      998.3,    171.526,    1083.934,      0.000,
  122,     1055.8,    171.540,    1079.819,      0.000,
  123,     1115.8,    171.545,    1075.699,      0.000,
  124,     1178.3,    171.869,    1073.312,      0.000,
  125,     1245.8,    171.532,    1069.155,      0.000,
  126,     1315.8,    171.527,    1066.040,      0.000,
  127,     1388.3,    171.613,    1062.311,      0.000,
  128,     1465.8,    171.672,    1058.659,      0.000,
  129,     1545.8,    171.538,    1055.252,      0.000,
  130,     1630.8,    171.601,    1051.405,      0.000,
  131,     1720.8,    171.662,    1048.190,      0.000,
  132,     1815.8,    171.566,    1045.417,      0.000,
  133,     1913.3,    171.463,    1042.399,      0.000,
  134,     2015.8,    171.570,    1039.784,      0.000,
  135,     2123.3,    171.472,    1036.733,      0.000,
  136,     2238.3,    171.753,    1033.732,      0.000,
  137,     2358.3,    171.508,    1031.141,      0.000,
  138,     2483.3,    171.656,    1027.002,      0.000,
  139,     2615.8,    171.665,    1024.440,      0.000,
  140,     2753.3,    171.686,    1021.078,      0.000,
  141,     2898.3,    171.662,    1019.772,      0.000,
  142,     3050.8,    171.865,    1017.696,      0.000,
  143,     3210.8,    171.872,    1014.341,      0.000,
  144,     3378.3,    171.933,    1011.089,      0.000,
  145,     3555.8,    171.836,    1009.751,      0.000,
  146,     3740.8,    171.968,    1007.195,      0.000,
  147,     3935.8,    172.006,    1004.340,      0.000,
  148,     4140.8,    172.055,    1002.210,      0.000,
  149,     4355.8,    172.038,     997.689,      0.000,
  150,     4580.8,    171.967,     996.740,      0.000,
  151,     4818.3,    172.072,     994.113,      0.000,
  152,     5068.3,    172.054,     991.109,      0.000,
  153,     5330.8,    172.166,     990.569,      0.000,
  154,     5605.8,    172.032,     988.200,      0.000,
  155,     5895.8,    172.237,     985.438,      0.000,
  156,     6200.8,    172.034,     983.853,      0.000,
  157,     6520.8,    172.148,     981.252,      0.000,
  158,     6855.8,    172.288,     979.961,      0.000,
  159,     7208.3,    172.154,     978.266,      0.000,
  160,     7578.3,    172.187,     975.526,      0.000,
  161,     7965.8,    172.292,     973.715,      0.000,
  162,     8373.3,    172.252,     971.361,      0.000,
  163,     8800.8,    172.289,     968.237,      0.000,
  164,     9250.8,    172.375,     967.754,      0.000,
  165,     9723.3,    172.216,     964.642,      0.000,
  166,    10220.8,    172.138,     962.734,      0.000,
  167,    10743.3,    172.187,     960.850,      0.000,
  168,    11290.8,    172.289,     958.746,      0.000,
  169,    11865.8,    172.117,     956.037,      0.000,
  170,    12470.8,    172.153,     954.311,      0.000,
  171,    13105.8,    172.225,     952.652,      0.000,
  172,    13773.3,    172.189,     950.861,      0.000,
  173,    14475.8,    172.331,     949.191,      0.000,
  174,    15213.3,    172.375,     945.812,      0.000,
  175,    15988.3,    172.204,     943.443,      0.000,
  176,    16800.8,    172.223,     942.829,      0.000,
  177,    17655.8,    172.191,     940.580,      0.000,
  178,    18553.3,    172.105,     938.565,      0.000,
  179,    19495.8,    172.210,     936.010,      0.000,
  180,    20485.8,    172.144,     934.491,      0.000,
  181,    21525.8,    172.040,     932.394,      0.000,
  182,    22618.3,    172.199,     929.922,      0.000,
  183,    23768.3,    172.173,     927.952,      0.000,
  184,    24975.8,    172.249,     925.696,      0.000,
  185,    26243.3,    172.120,     924.566,      0.000,
  186,    27575.8,    172.151,     922.373,      0.000,
  187,    28975.8,    172.282,     919.753,      0.000,
  188,    30445.8,    172.185,     918.229,      0.000,
  189,    31990.8,    172.337,     915.410,      0.000,
  190,    33613.3,    172.184,     914.139,      0.000,
  191,    35318.3,    172.187,     914.159,      0.000,
  192,    37108.3,    172.064,     910.871,      0.000,
  193,    38990.8,    172.216,     908.484,      0.000,
  194,    40968.3,    172.430,     907.676,      0.000,
  195,    43045.8,    172.246,     905.410,      0.000,
  196,    45228.3,    172.196,     904.668,      0.000,
  197,    47520.8,    172.247,     903.398,      0.000,
  198,    49928.3,    172.260,     901.024,      0.000,
  199,    52458.3,    172.020,     900.971,      0.000,
  200,    55115.8,    172.325,     899.051,      0.000,
  201,    57908.3,    172.121,     898.439,      0.000,
  202,    60843.3,    172.280,     897.626,      0.000,
  203,    63925.8,    172.087,     896.253,      0.000,
  204,    67163.3,    172.246,     895.267,      0.000,
  205,    70565.8,    172.162,     893.433,      0.000,
  206,    74140.8,    172.206,     893.937,      0.000,
  207,    77895.8,    172.117,     893.060,      0.000,
  208,    81840.8,    172.112,     891.236,      0.000,
  209,    85985.8,    172.070,     891.204,      0.000,
  210,    90340.8,    172.038,     889.767,      0.000,
  211,    94915.8,    172.267,     889.326,      0.000,
  212,    99723.3,    172.149,     889.126,      0.000,
  213,   104773.3,    172.150,     888.360,      0.000,
  214,   110078.3,    172.075,     887.641,      0.000,
  215,   115653.3,    172.174,     887.929,      0.000,
  216,   121508.3,    172.223,     887.487,      0.000,
  217,   127660.8,    172.197,     887.510,      0.000,
  218,   134125.8,    172.038,     888.143,      0.000,
  219,   140915.8,    172.197,     886.112,      0.000,
  220,   148050.8,    172.214,     886.482,      0.000,
  221,   155545.8,    172.217,     885.124,      0.000,
  222,   163420.8,    172.269,     885.456,      0.000,
  223,   171695.8,    172.204,     886.447,      0.000,
  224,   180388.3,    172.274,     885.996,      0.000,
  225,   189520.8,    172.293,     885.053,      0.000,
  226,   199115.8,    172.164,     884.495,      0.000,
  227,   209195.8,    172.243,     886.384,      0.000,
----,
DateTime:,      2022/10/23, 13:18:05, 1666491484872,
PIF:,          -1087.93,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,     250.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2262.22,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.132,     864.378,      0.000,
    2,        3.3,    172.519,     874.403,      0.000,
    3,        5.8,    171.911,     884.449,      0.000,
    4,        8.3,    171.915,     884.194,      0.000,
    5,       10.8,    172.157,     891.278,      0.000,
    6,       13.3,    172.063,     899.481,      0.000,
    7,       15.8,    172.275,     906.925,      0.000,
    8,       18.3,    172.423,     914.948,      0.000,
    9,       20.8,    172.176,     923.217,      0.000,
   10,       23.3,    172.380,     931.218,      0.000,
   11,       25.8,    172.269,     939.037,      0.000,
   12,       28.3,    172.240,     947.139,      0.000,
   13,       30.8,    172.339,     954.662,      0.000,
   14,       33.3,    172.326,     962.713,      0.000,
   15,       35.8,    172.396,     969.038,      0.000,
   16,       38.3,    172.400,     977.147,      0.000,
   17,       40.8,    172.454,     984.223,      0.000,
   18,       43.3,    172.489,     991.362,      0.000,
   19,       45.8,    172.341,     997.056,      0.000,
   20,       48.3,    172.594,    1003.257,      0.000,
   21,       50.8,    172.224,    1009.698,      0.000,
   22,       53.3,    172.203,    1016.145,      0.000,
   23,       55.8,    172.448,    1022.068,      0.000,
   24,       58.3,    172.503,    1026.584,      0.000,
   25,       60.8,    172.361,    1032.106,      0.000,
   26,       63.3,    172.489,    1037.597,      0.000,
   27,       65.8,    172.462,    1042.731,      0.000,
   28,       68.3,    172.467,    1047.864,      0.000,
   29,       70.8,    172.413,    1051.832,      0.000,
   30,       73.3,    172.318,    1056.994,      0.000,
   31,       75.8,    172.409,    1061.957,      0.000,
   32,       78.3,    172.350,    1065.921,      0.000,
   33,       80.8,    172.420,    1070.619,      0.000,
   34,       83.3,    172.395,    1074.172,      0.000,
   35,       85.8,    172.358,    1077.611,      0.000,
   36,       88.3,    172.514,    1081.558,      0.000,
   37,       90.8,    172.321,    1085.199,      0.000,
   38,       93.3,    172.403,    1089.599,      0.000,
   39,       95.8,    172.528,    1092.562,      0.000,
   40,       98.3,    172.339,    1096.032,      0.000,
   41,      100.8,    172.157,    1098.483,      0.000,
   42,      103.3,    172.340,    1101.012,      0.000,
   43,      105.8,    172.281,    1105.754,      0.000,
   44,      108.3,    172.300,    1107.510,      0.000,
   45,      110.8,    172.191,    1110.362,      0.000,
   46,      113.3,    172.230,    1112.691,      0.000,
   47,      115.8,    172.281,    1116.388,      0.000,
   48,      118.3,    172.171,    1118.981,      0.000,
   49,      120.8,    172.268,    1121.540,      0.000,
   50,      123.3,    172.337,    1123.906,      0.000,
   51,      125.8,    172.250,    1125.729,      0.000,
   52,      128.3,    172.134,    1128.850,      0.000,
   53,      130.8,    172.241,    1130.452,      0.000,
   54,      133.3,    172.365,    1131.708,      0.000,
   55,      135.8,    172.475,    1134.738,      0.000,
   56,      138.3,    172.517,    1136.070,      0.000,
   57,      140.8,    172.229,    1139.588,      0.000,
   58,      143.3,    172.032,    1140.130,      0.000,
   59,      145.8,    172.182,    1141.701,      0.000,
   60,      148.3,    172.122,    1144.048,      0.000,
   61,      150.8,    172.389,    1145.788,      0.000,
   62,      153.3,    172.178,    1148.041,      0.000,
   63,      155.8,    172.130,    1149.994,      0.000,
   64,      158.3,    172.103,    1151.108,      0.000,
   65,      160.8,    172.184,    1153.024,      0.000,
   66,      163.3,    172.151,    1153.623,      0.000,
   67,      165.8,    172.068,    1155.519,      0.000,
   68,      168.3,    172.238,    1157.557,      0.000,
   69,      170.8,    172.104,    1158.942,      0.000,
   70,      173.3,    172.193,    1159.693,      0.000,
   71,      175.8,    172.106,    1161.687,      0.000,
   72,      178.3,    172.150,    1162.099,      0.000,
   73,      180.8,    172.176,    1164.163,      0.000,
   74,      183.3,    172.108,    1165.077,      0.000,
   75,      185.8,    172.328,    1166.230,      0.000,
   76,      188.3,    172.142,    1168.441,      0.000,
   77,      190.8,    172.048,    1169.583,      0.000,
   78,      193.3,    172.100,    1171.419,      0.000,
   79,      195.8,    171.994,    1171.364,      0.000,
   80,      198.3,    172.032,    1172.747,      0.000,
   81,      200.8,    171.925,    1174.183,      0.000,
   82,      203.3,    172.049,    1174.544,      0.000,
   83,      205.8,    172.062,    1176.680,      0.000,
   84,      208.3,    171.993,    1176.651,      0.000,
   85,      210.8,    172.056,    1177.946,      0.000,
   86,      213.3,    171.923,    1178.605,      0.000,
   87,      215.8,    172.083,    1179.490,      0.000,
   88,      218.3,    171.916,    1180.913,      0.000,
   89,      220.8,    172.037,    1183.351,      0.000,
   90,      223.3,    172.044,    1182.876,      0.000,
   91,      225.8,    172.061,    1183.899,      0.000,
   92,      228.3,    172.006,    1184.406,      0.000,
   93,      230.8,    171.917,    1185.477,      0.000,
   94,      233.3,    171.899,    1186.103,      0.000,
   95,      235.8,    172.131,    1187.824,      0.000,
   96,      238.3,    172.023,    1188.663,      0.000,
   97,      240.8,    171.856,    1189.230,      0.000,
   98,      243.3,    172.052,    1189.931,      0.000,
   99,      245.8,    171.858,    1190.866,      0.000,
  100,      250.8,    171.044,    1194.116,      0.000,
  101,      273.3,    171.740,    1201.447,      0.000,
  102,      295.8,    171.809,    1193.936,      0.000,
  103,      318.3,    171.689,    1185.524,      0.000,
  104,      343.3,    171.714,    1175.861,      0.000,
  105,      368.3,    171.634,    1167.267,      0.000,
  106,      395.8,    171.565,    1157.462,      0.000,
  107,      423.3,    171.723,    1149.285,      0.000,
  108,      453.3,    171.722,    1139.998,      0.000,
  109,      483.3,    171.796,    1132.465,      0.000,
  110,      515.8,    171.774,    1124.802,      0.000,
  111,      550.8,    171.533,    1116.570,      0.000,
  112,      585.8,    171.772,    1111.766,      0.000,
  113,      623.3,    171.680,    1104.386,      0.000,
  114,      663.3,    171.507,    1099.003,      0.000,
  115,      705.8,    171.608,    1093.181,      0.000,
  116,      748.3,    171.567,    1086.793,      0.000,
  117,      793.3,    171.680,    1082.465,      0.000,
  118,      840.8,    171.542,    1078.215,      0.000,
  119,      890.8,    171.569,    1073.415,      0.000,
  120,      943.3,    171.545,    1069.797,      0.000,
  121,      998.3,    171.468,    1066.145,      0.000,
  122,     1055.8,    171.418,    1061.546,      0.000,
  123,     1115.8,    171.684,    1058.105,      0.000,
  124,     1178.3,    171.552,    1053.882,      0.000,
  125,     1245.8,    171.570,    1050.262,      0.000,
  126,     1315.8,    171.593,    1047.825,      0.000,
  127,     1388.3,    171.640,    1043.884,      0.000,
  128,     1465.8,    171.607,    1039.412,      0.000,
  129,     1545.8,    171.602,    1035.664,      0.000,
  130,     1630.8,    171.503,    1032.758,      0.000,
  131,     1720.8,    171.692,    1029.737,      0.000,
  132,     1815.8,    171.496,    1026.601,      0.000,
  133,     1913.3,    171.562,    1022.565,      0.000,
  134,     2015.8,    171.503,    1020.377,      0.000,
  135,     2123.3,    171.508,    1017.698,      0.000,
  136,     2238.3,    171.758,    1013.390,      0.000,
  137,     2358.3,    171.646,    1010.791,      0.000,
  138,     2483.3,    171.601,    1007.004,      0.000,
  139,     2615.8,    171.542,    1004.681,      0.000,
  140,     2753.3,    171.790,    1001.830,      0.000,
  141,     2898.3,    171.701,     999.531,      0.000,
  142,     3050.8,    171.738,     996.633,      0.000,
  143,     3210.8,    171.517,     993.450,      0.000,
  144,     3378.3,    171.773,     991.093,      0.000,
  145,     3555.8,    171.673,     988.123,      0.000,
  146,     3740.8,    171.897,     985.433,      0.000,
  147,     3935.8,    172.038,     982.807,      0.000,
  148,     4140.8,    171.961,     979.529,      0.000,
  149,     4355.8,    172.045,     977.148,      0.000,
  150,     4580.8,    172.046,     974.381,      0.000,
  151,     4818.3,    171.989,     972.329,      0.000,
  152,     5068.3,    172.113,     969.895,      0.000,
  153,     5330.8,    172.131,     968.026,      0.000,
  154,     5605.8,    172.164,     966.445,      0.000,
  155,     5895.8,    172.106,     962.597,      0.000,
  156,     6200.8,    172.267,     960.846,      0.000,
  157,     6520.8,    172.250,     958.357,      0.000,
  158,     6855.8,    172.221,     956.513,      0.000,
  159,     7208.3,    172.217,     953.831,      0.000,
  160,     7578.3,    172.154,     952.356,      0.000,
  161,     7965.8,    172.129,     950.317,      0.000,
  162,     8373.3,    172.257,     948.347,      0.000,
  163,     8800.8,    172.230,     945.632,      0.000,
  164,     9250.8,    172.383,     943.202,      0.000,
  165,     9723.3,    172.224,     940.963,      0.000,
  166,    10220.8,    172.248,     939.204,      0.000,
  167,    10743.3,    172.176,     936.667,      0.000,
  168,    11290.8,    172.179,     934.425,      0.000,
  169,    11865.8,    172.216,     931.724,      0.000,
  170,    12470.8,    172.183,     930.191,      0.000,
  171,    13105.8,    172.099,     928.134,      0.000,
  172,    13773.3,    172.325,     926.332,      0.000,
  173,    14475.8,    172.175,     923.700,      0.000,
  174,    15213.3,    172.252,     922.203,      0.000,
  175,    15988.3,    172.368,     919.192,      0.000,
  176,    16800.8,    172.315,     918.359,      0.000,
  177,    17655.8,    172.291,     915.993,      0.000,
  178,    18553.3,    172.207,     914.729,      0.000,
  179,    19495.8,    171.982,     911.598,      0.000,
  180,    20485.8,    172.255,     909.292,      0.000,
  181,    21525.8,    172.179,     908.587,      0.000,
  182,    22618.3,    172.022,     905.981,      0.000,
  183,    23768.3,    172.218,     903.940,      0.000,
  184,    24975.8,    172.058,     901.265,      0.000,
  185,    26243.3,    172.119,     900.772,      0.000,
  186,    27575.8,    172.103,     898.072,      0.000,
  187,    28975.8,    172.322,     896.551,      0.000,
  188,    30445.8,    172.255,     895.065,      0.000,
  189,    31990.8,    172.152,     892.452,      0.000,
  190,    33613.3,    172.063,     891.216,      0.000,
  191,    35318.3,    172.188,     889.758,      0.000,
  192,    37108.3,    172.037,     887.048,      0.000,
  193,    38990.8,    172.167,     887.055,      0.000,
  194,    40968.3,    172.254,     884.884,      0.000,
  195,    43045.8,    172.194,     883.455,      0.000,
  196,    45228.3,    172.317,     882.328,      0.000,
  197,    47520.8,    172.212,     880.466,      0.000,
  198,    49928.3,    172.188,     880.536,      0.000,
  199,    52458.3,    172.174,     879.877,      0.000,
