#,Date_Time,Temp,mV,pH_NBS,pH_T
7766,26/12/2022 8:16,28.33,-78.66,8.2,8.191
7767,26/12/2022 9:16,28.78,-83.03,8.27,8.261
7768,26/12/2022 10:16,28.85,-84.96,8.3,8.291
7769,26/12/2022 11:16,28.9,-86.3,8.32,8.311
7770,26/12/2022 12:16,28.88,-86.52,8.33,8.321
7771,26/12/2022 13:16,28.9,-84.64,8.3,8.291
7772,26/12/2022 14:16,28.9,-90.19,8.39,8.381
7773,26/12/2022 15:16,28.23,-74.33,8.12,8.111
7774,26/12/2022 16:16,27.91,-55.89,7.81,7.801
7775,26/12/2022 17:16,27.94,-49.67,7.7,7.691
7776,26/12/2022 18:16,27.79,-48.47,7.68,7.671
7777,26/12/2022 19:16,25.85,-82.64,8.28,8.271
7778,26/12/2022 20:16,27.27,-45.55,7.63,7.621
7779,26/12/2022 21:16,27.47,-53.14,7.76,7.751
7780,26/12/2022 22:16,28.06,-72.78,8.1,8.091
7781,26/12/2022 23:16,27.79,-67.88,8.01,8.001
7782,27/12/2022 0:16,27.64,-63.53,7.94,7.931
7783,27/12/2022 1:16,26.93,-48.88,7.69,7.681
7784,27/12/2022 2:16,26.68,-42.85,7.59,7.581
7785,27/12/2022 3:16,26.46,-41.24,7.56,7.551
7786,27/12/2022 4:16,25.2,-67.74,8.02,8.011
7787,27/12/2022 5:16,24.98,-69.86,8.06,8.051
7788,27/12/2022 6:16,25.27,-70.58,8.07,8.061
7789,27/12/2022 7:16,26.85,-69.27,8.04,8.031
7790,27/12/2022 8:16,27,-69.36,8.04,8.031
7791,27/12/2022 9:16,28.93,-84.25,8.29,8.281
7792,27/12/2022 10:16,29.03,-85.94,8.32,8.311
7793,27/12/2022 11:16,29.23,-88.21,8.36,8.351
7794,27/12/2022 12:16,29.23,-85.75,8.31,8.301
7795,27/12/2022 13:16,29.13,-86.53,8.33,8.321
7796,27/12/2022 14:16,28.88,-79.78,8.21,8.201
7797,27/12/2022 15:16,28.75,-77.05,8.17,8.161
7798,27/12/2022 16:16,28.36,-68.69,8.03,8.021
7799,27/12/2022 17:16,28.06,-61.85,7.91,7.901
7800,27/12/2022 18:16,27.67,-48.78,7.69,7.681
7801,27/12/2022 19:16,27.37,-43.14,7.59,7.581
7802,27/12/2022 20:16,25.68,-66.71,8,7.991
7803,27/12/2022 21:16,26.59,-65.83,7.98,7.971
7804,27/12/2022 22:16,26.78,-48.89,7.69,7.681
7805,27/12/2022 23:16,27.2,-58.02,7.85,7.841
7806,28/12/2022 0:16,26.93,-58.25,7.85,7.841
7807,28/12/2022 1:16,26.73,-53.5,7.77,7.761
7808,28/12/2022 2:16,26.56,-48.64,7.69,7.681
7809,28/12/2022 3:16,26.49,-40.47,7.55,7.541
7810,28/12/2022 4:16,26.34,-38.24,7.51,7.501
7811,28/12/2022 5:16,25.03,-66.94,8.01,8.001
7812,28/12/2022 6:16,24.81,-69.02,8.04,8.031
7813,28/12/2022 7:16,25.13,-68.74,8.04,8.031
7814,28/12/2022 8:16,26.71,-78.6,8.2,8.191
7815,28/12/2022 9:16,27.22,-66.94,8,7.991
7816,28/12/2022 10:16,28.33,-79.96,8.22,8.211
7817,28/12/2022 11:16,28.06,-77.14,8.17,8.161
7818,28/12/2022 12:16,28.71,-84.53,8.3,8.291
7819,28/12/2022 13:16,28.85,-84.6,8.3,8.291
7820,28/12/2022 14:16,28.78,-82.74,8.26,8.251
7821,28/12/2022 15:16,28.51,-78.49,8.19,8.181
7822,28/12/2022 16:16,28.85,-80.05,8.22,8.211
7823,28/12/2022 17:16,28.58,-73.85,8.11,8.101
7824,28/12/2022 18:16,28.16,-65,7.96,7.951
7825,28/12/2022 19:16,27.76,-49.41,7.7,7.691
7826,28/12/2022 20:16,27.52,-43.5,7.6,7.591
7827,28/12/2022 21:16,26.07,-67.89,8.02,8.011
7828,28/12/2022 22:16,25.39,-70.6,8.07,8.061
7829,28/12/2022 23:16,26.66,-48.69,7.69,7.681
7830,29/12/2022 0:16,27,-51.08,7.73,7.721
7831,29/12/2022 1:16,26.98,-53.99,7.78,7.771
7832,29/12/2022 2:16,27.05,-56.05,7.81,7.801
7833,29/12/2022 3:16,27.03,-53.8,7.77,7.761
7834,29/12/2022 4:16,26.85,-46.24,7.65,7.641
7835,29/12/2022 5:16,26.73,-40.11,7.54,7.531
7836,29/12/2022 6:16,26.71,-38.28,7.51,7.501
7837,29/12/2022 7:16,26.19,-67.63,8.02,8.011
7838,29/12/2022 8:16,27.59,-65.85,7.98,7.971
7839,29/12/2022 9:16,28.56,-56.55,7.82,7.811
7840,29/12/2022 10:16,29.03,-69.47,8.04,8.031
7841,29/12/2022 11:16,29.65,-83.42,8.27,8.261
7842,29/12/2022 12:16,29.78,-84.36,8.29,8.281
7843,29/12/2022 13:16,30.21,-90.17,8.38,8.371
7844,29/12/2022 14:16,30.53,-95.8,8.48,8.471
7845,29/12/2022 15:16,30.56,-93.53,8.44,8.431
7846,29/12/2022 16:16,30.33,-85.16,8.3,8.291
7847,29/12/2022 17:16,30.21,-80.99,8.23,8.221
7848,29/12/2022 18:16,29.88,-71.74,8.07,8.061
7849,29/12/2022 19:16,29.33,-59.55,7.87,7.861
7850,29/12/2022 20:16,28.83,-43.97,7.6,7.591
7851,29/12/2022 21:16,28.26,-44.39,7.61,7.601
7852,29/12/2022 22:16,25.9,-71.64,8.09,8.081
7853,29/12/2022 23:16,25.27,-79.46,8.22,8.211
7854,30/12/2022 0:16,24.76,-83.85,8.3,8.291
7855,30/12/2022 1:16,26.68,-46.42,7.65,7.641
7856,30/12/2022 2:16,26.76,-52.2,7.75,7.741
7857,30/12/2022 3:16,26.88,-54.92,7.79,7.781
7858,30/12/2022 4:16,26.76,-52.19,7.75,7.741
7859,30/12/2022 5:16,26.61,-50.49,7.72,7.711
7860,30/12/2022 6:16,26.59,-48.38,7.68,7.671
7861,30/12/2022 7:16,26.59,-45.38,7.63,7.621
7862,30/12/2022 8:16,26.81,-47.2,7.66,7.651
7863,30/12/2022 9:16,28.06,-77.16,8.17,8.161
7864,30/12/2022 10:16,28.36,-64.53,7.96,7.951
7865,30/12/2022 11:16,28.66,-71.31,8.07,8.061
7866,30/12/2022 12:16,28.48,-77.13,8.17,8.161
7867,30/12/2022 13:16,29.38,-92.24,8.42,8.411
7868,30/12/2022 14:16,29.25,-88.94,8.37,8.361
7869,30/12/2022 15:16,29.33,-93.41,8.44,8.431
7870,30/12/2022 16:16,29.33,-87.96,8.35,8.341
7871,30/12/2022 17:16,29.25,-81.47,8.24,8.231
7872,30/12/2022 18:16,29.18,-75.39,8.14,8.131
7873,30/12/2022 19:16,28.63,-62.14,7.91,7.901
7874,30/12/2022 20:16,28.06,-44.81,7.62,7.611
7875,30/12/2022 21:16,27.57,-37.42,7.49,7.481
7876,30/12/2022 22:16,26.05,-64.63,7.96,7.951
7877,30/12/2022 23:16,25.05,-70.39,8.07,8.061
7878,31/12/2022 0:16,24.59,-74.47,8.14,8.131
7879,31/12/2022 1:16,24.54,-87.57,8.37,8.361
7880,31/12/2022 2:16,26.29,-45,7.63,7.621
7881,31/12/2022 3:16,27.81,-63.52,7.94,7.931
7882,31/12/2022 4:16,28.21,-74.08,8.12,8.111
7883,31/12/2022 5:16,28.06,-71.67,8.08,8.071
7884,31/12/2022 6:16,27.94,-69.58,8.04,8.031
7885,31/12/2022 7:16,27.67,-66.88,8,7.991
7886,31/12/2022 8:16,27.17,-66.61,7.99,7.981
7887,31/12/2022 9:16,26.61,-56.06,7.82,7.811
7888,31/12/2022 10:16,26.85,-70.52,8.06,8.051
7889,31/12/2022 11:16,28.56,-98.46,8.53,8.521
7890,31/12/2022 12:16,30.38,-77.71,8.17,8.161
7891,31/12/2022 13:16,30.38,-84.92,8.3,8.291
7892,31/12/2022 14:16,30.38,-94.47,8.46,8.451
7893,31/12/2022 15:16,30.18,-95.03,8.47,8.461
7894,31/12/2022 16:16,29.9,-86.63,8.33,8.321
7895,31/12/2022 17:16,29.88,-82.32,8.25,8.241
7896,31/12/2022 18:16,29.85,-77.97,8.18,8.171
7897,31/12/2022 19:16,29.63,-69.17,8.03,8.021
7898,31/12/2022 20:16,29.1,-53.13,7.76,7.751
7899,31/12/2022 21:16,28.26,-40.67,7.55,7.541
7900,31/12/2022 22:16,27.57,-51.81,7.74,7.731
7901,31/12/2022 23:16,25.39,-70.61,8.07,8.061
7902,1/1/2023 0:16,24.35,-75.08,8.15,8.141
7903,1/1/2023 1:16,24.62,-80.36,8.24,8.231
7904,1/1/2023 2:16,24.47,-80.92,8.25,8.241
7905,1/1/2023 3:16,27.4,-57.99,7.85,7.841
7906,1/1/2023 4:16,28.31,-72.67,8.09,8.081
7907,1/1/2023 5:16,28.31,-72.99,8.1,8.091
7908,1/1/2023 6:16,28.23,-71.38,8.07,8.061
7909,1/1/2023 7:16,28.23,-70.72,8.06,8.051
7910,1/1/2023 8:16,28.13,-70.46,8.06,8.051
7911,1/1/2023 9:16,28.11,-68.35,8.02,8.011
7912,1/1/2023 10:16,27.94,-70.81,8.06,8.051
7913,1/1/2023 11:16,28.56,-69.71,8.04,8.031
7914,1/1/2023 12:16,30.84,-79.77,8.21,8.201
7915,1/1/2023 13:16,32.4,-74.96,8.12,8.111
7916,1/1/2023 14:16,33.09,-91.03,8.39,8.381
7917,1/1/2023 15:16,31.96,-96.55,8.48,8.471
7918,1/1/2023 16:16,30.64,-86.28,8.32,8.311
7919,1/1/2023 17:16,29.85,-83.36,8.27,8.261
7920,1/1/2023 18:16,29.48,-80.14,8.22,8.211
7921,1/1/2023 19:16,30.41,-75.38,8.13,8.121
7922,1/1/2023 20:16,30.79,-66.46,7.98,7.971
7923,1/1/2023 21:16,30.03,-45.14,7.62,7.611
7924,1/1/2023 22:16,29.13,-38.13,7.5,7.491
7925,1/1/2023 23:16,26.88,-66.66,8,7.991
7926,2/1/2023 0:16,25.76,-69.8,8.05,8.041
7927,2/1/2023 1:16,25.61,-70.05,8.06,8.051
7928,2/1/2023 2:16,25.59,-70.56,8.07,8.061
7929,2/1/2023 3:16,25.59,-70.67,8.07,8.061
7930,2/1/2023 4:16,28.18,-69.64,8.04,8.031
7931,2/1/2023 5:16,28.31,-74.41,8.12,8.111
7932,2/1/2023 6:16,28.31,-73.77,8.11,8.101
7933,2/1/2023 7:16,28.33,-73.97,8.12,8.111
7934,2/1/2023 8:16,28.38,-76.89,8.17,8.161
7935,2/1/2023 9:16,28.43,-78.42,8.19,8.181
7936,2/1/2023 10:16,28.48,-79.41,8.21,8.201
7937,2/1/2023 11:16,28.66,-77.44,8.17,8.161
7938,2/1/2023 12:16,29.15,-80.64,8.23,8.221
7939,2/1/2023 13:16,29.95,-91.66,8.41,8.401
7940,2/1/2023 14:16,30.94,-79.85,8.21,8.201
7941,2/1/2023 15:16,31.7,-80.91,8.22,8.211
7942,2/1/2023 16:16,31.02,-80.72,8.22,8.211
7943,2/1/2023 17:16,30.31,-84.6,8.29,8.281
7944,2/1/2023 18:16,30.16,-79.35,8.2,8.191
7945,2/1/2023 19:16,30.23,-74.46,8.12,8.111
7946,2/1/2023 20:16,30.28,-67.66,8,7.991
7947,2/1/2023 21:16,30.13,-54.8,7.78,7.771
7948,2/1/2023 22:16,29.15,-39.97,7.53,7.521
7949,2/1/2023 23:16,27.72,-46.36,7.65,7.641
7950,3/1/2023 0:16,27.25,-47.28,7.66,7.651
7951,3/1/2023 1:16,26.24,-75.56,8.15,8.141
7952,3/1/2023 2:16,25.32,-81.81,8.26,8.251
7953,3/1/2023 3:16,25.13,-84.82,8.32,8.311
7954,3/1/2023 4:16,27.72,-55.13,7.8,7.791
7955,3/1/2023 5:16,28.8,-72.16,8.08,8.071
7956,3/1/2023 6:16,28.66,-72.3,8.09,8.081
7957,3/1/2023 7:16,28.63,-72.61,8.09,8.081
7958,3/1/2023 8:16,28.68,-74.24,8.12,8.111
7959,3/1/2023 9:16,28.75,-77.42,8.17,8.161
7960,3/1/2023 10:16,28.85,-76.35,8.16,8.151
7961,3/1/2023 11:16,28.85,-82.16,8.25,8.241
7962,3/1/2023 12:16,29.08,-79.38,8.21,8.201
7963,3/1/2023 13:16,29.53,-88.46,8.36,8.351
7964,3/1/2023 14:16,29.5,-85.92,8.32,8.311
7965,3/1/2023 15:16,29.83,-61,7.89,7.881
7966,3/1/2023 16:16,31.07,-79.1,8.19,8.181
7967,3/1/2023 17:16,31.14,-85.64,8.3,8.291
7968,3/1/2023 18:16,30.74,-84.11,8.28,8.271
7969,3/1/2023 19:16,30.64,-79.19,8.2,8.191
7970,3/1/2023 20:16,30.53,-76.08,8.14,8.131
7971,3/1/2023 21:16,30,-66.14,7.98,7.971
7972,3/1/2023 22:16,28.9,-47.81,7.67,7.661
7973,3/1/2023 23:16,28.28,-40.33,7.54,7.531
7974,4/1/2023 0:16,25.85,-64.94,7.97,7.961
7975,4/1/2023 1:16,25.37,-67.6,8.02,8.011
7976,4/1/2023 2:16,25.17,-69,8.04,8.031
7977,4/1/2023 3:16,25.49,-69.92,8.06,8.051
7978,4/1/2023 4:16,25.63,-70.49,8.07,8.061
7979,4/1/2023 5:16,28.33,-68.77,8.03,8.021
7980,4/1/2023 6:16,28.43,-71.75,8.08,8.071
7981,4/1/2023 7:16,28.21,-70.92,8.06,8.051
7982,4/1/2023 8:16,27.84,-66.97,8,7.991
7983,4/1/2023 9:16,28.06,-68.71,8.03,8.021
7984,4/1/2023 10:16,28.23,-72.46,8.09,8.081
7985,4/1/2023 11:16,28.26,-74.86,8.13,8.121
7986,4/1/2023 12:16,28.16,-72.56,8.09,8.081
7987,4/1/2023 13:16,28.41,-74.5,8.13,8.121
7988,4/1/2023 14:16,28.8,-78.03,8.18,8.171
7989,4/1/2023 15:16,28.73,-68.72,8.03,8.021
7990,4/1/2023 16:16,29.23,-63.03,7.93,7.921
7991,4/1/2023 17:16,29.3,-72.42,8.09,8.081
7992,4/1/2023 18:16,29.33,-74.31,8.12,8.111
7993,4/1/2023 19:16,29.28,-71.94,8.08,8.071
7994,4/1/2023 20:16,29.1,-68.46,8.02,8.011
7995,4/1/2023 21:16,28.8,-63.05,7.93,7.921
7996,4/1/2023 22:16,28.11,-50.55,7.72,7.711
7997,4/1/2023 23:16,27.54,-40.16,7.54,7.531
7998,5/1/2023 0:16,26.19,-59.45,7.87,7.861
7999,5/1/2023 1:16,25.49,-65.96,7.99,7.981
8000,5/1/2023 2:16,25.39,-67.86,8.02,8.011
8001,5/1/2023 3:16,25.66,-69.11,8.04,8.031
8002,5/1/2023 4:16,25.78,-70.19,8.06,8.051
8003,5/1/2023 5:16,27,-50.61,7.72,7.711
8004,5/1/2023 6:16,28.46,-72.16,8.09,8.081
8005,5/1/2023 7:16,28.58,-75.74,8.15,8.141
8006,5/1/2023 8:16,28.46,-76.06,8.15,8.141
8007,5/1/2023 9:16,28.63,-76.56,8.16,8.151
8008,5/1/2023 10:16,28.63,-77.13,8.17,8.161
8009,5/1/2023 11:16,28.53,-78.16,8.19,8.181
8010,5/1/2023 12:16,28.75,-80.52,8.23,8.221
8011,5/1/2023 13:16,28.68,-81.89,8.25,8.241
8012,5/1/2023 14:16,28.33,-66.86,7.99,7.981
8013,5/1/2023 15:16,28.36,-67.06,8,7.991
8014,5/1/2023 16:16,28.85,-81.61,8.25,8.241
8015,5/1/2023 17:16,29.08,-70.22,8.05,8.041
8016,5/1/2023 18:16,29.03,-78.52,8.19,8.181
8017,5/1/2023 19:16,28.8,-75.63,8.14,8.131
8018,5/1/2023 20:16,28.53,-73.22,8.1,8.091
8019,5/1/2023 21:16,28.53,-69.02,8.03,8.021
8020,5/1/2023 22:16,28.48,-61.86,7.91,7.901
8021,5/1/2023 23:16,28.06,-48.22,7.68,7.671
8022,6/1/2023 0:16,27.57,-53.35,7.77,7.761
8023,6/1/2023 1:16,26.05,-64.41,7.96,7.951
8024,6/1/2023 2:16,25.59,-61.1,7.9,7.891
8025,6/1/2023 3:16,26.02,-50.91,7.73,7.721
8026,6/1/2023 4:16,26.24,-39.02,7.52,7.511
8027,6/1/2023 5:16,26.51,-34.53,7.44,7.431
8028,6/1/2023 6:16,27.32,-66.6,7.99,7.981
8029,6/1/2023 7:16,28.23,-72.85,8.1,8.091
8030,6/1/2023 8:16,28.73,-77.02,8.17,8.161
8031,6/1/2023 9:16,28.8,-78.47,8.19,8.181
8032,6/1/2023 10:16,28.71,-77.47,8.17,8.161
8033,6/1/2023 11:16,28.73,-77.97,8.18,8.171
8034,6/1/2023 12:16,28.56,-76.97,8.17,8.161
8035,6/1/2023 13:16,28.31,-69.97,8.05,8.041
8036,6/1/2023 14:16,28.83,-77.46,8.17,8.161
8037,6/1/2023 15:16,28.75,-71.46,8.07,8.061
8038,6/1/2023 16:16,28.75,-80.66,8.23,8.221
8039,6/1/2023 17:16,29.05,-60.97,7.89,7.881
8040,6/1/2023 18:16,29.73,-66.03,7.98,7.971
8041,6/1/2023 19:16,29.4,-73.06,8.1,8.091
8042,6/1/2023 20:16,29.2,-70.78,8.06,8.051
8043,6/1/2023 21:16,29.05,-66.39,7.98,7.971
8044,6/1/2023 22:16,29.03,-59.88,7.87,7.861
8045,6/1/2023 23:16,28.46,-46.77,7.65,7.641
8046,7/1/2023 0:16,27.91,-42.08,7.57,7.561
8047,7/1/2023 1:16,26.24,-73.14,8.11,8.101
8048,7/1/2023 2:16,25.78,-80.77,8.24,8.231
8049,7/1/2023 3:16,26.27,-80.22,8.23,8.221
8050,7/1/2023 4:16,26.24,-65.8,7.98,7.971
8051,7/1/2023 5:16,25.85,-74.86,8.14,8.131
8052,7/1/2023 6:16,27.22,-56.78,7.83,7.821
8053,7/1/2023 7:16,28.46,-71.97,8.08,8.071
8054,7/1/2023 8:16,28.71,-77.21,8.17,8.161
8055,7/1/2023 9:16,28.68,-78.42,8.19,8.181
8056,7/1/2023 10:16,28.85,-80.21,8.22,8.211
8057,7/1/2023 11:16,28.85,-81.31,8.24,8.231
8058,7/1/2023 12:16,28.75,-81.21,8.24,8.231
8059,7/1/2023 13:16,28.33,-77.77,8.18,8.171
8060,7/1/2023 14:16,27.84,-65.6,7.97,7.961
8061,7/1/2023 15:16,27.44,-52.69,7.75,7.741
8062,7/1/2023 16:16,27.2,-47.89,7.67,7.661
8063,7/1/2023 17:16,27,-45.7,7.64,7.631
8064,7/1/2023 18:16,27.76,-57.52,7.84,7.831
8065,7/1/2023 19:16,28.61,-71.38,8.07,8.061
8066,7/1/2023 20:16,28.48,-69.61,8.04,8.031
8067,7/1/2023 21:16,28.28,-63.91,7.94,7.931
8068,7/1/2023 22:16,27.96,-60.74,7.89,7.881
8069,7/1/2023 23:16,27.3,-50.06,7.71,7.701
8070,8/1/2023 0:16,26.88,-41.83,7.57,7.561
8071,8/1/2023 1:16,25.81,-83.5,8.29,8.281
8072,8/1/2023 2:16,25.34,-96.64,8.52,8.511
8073,8/1/2023 3:16,25.03,-91.36,8.43,8.421
8074,8/1/2023 4:16,24.35,-92.63,8.45,8.441
8075,8/1/2023 5:16,24.09,-94.24,8.48,8.471
8076,8/1/2023 6:16,24.96,-67.46,8.02,8.011
8077,8/1/2023 7:16,28.16,-74.03,8.12,8.111
8078,8/1/2023 8:16,28.48,-78.24,8.19,8.181
8079,8/1/2023 9:16,28.63,-78.67,8.2,8.191
8080,8/1/2023 10:16,28.83,-80.27,8.22,8.211
8081,8/1/2023 11:16,28.8,-79.72,8.21,8.201
8082,8/1/2023 12:16,28.71,-80.08,8.22,8.211
8083,8/1/2023 13:16,28.71,-77.52,8.18,8.171
8084,8/1/2023 14:16,28.51,-72.75,8.1,8.091
8085,8/1/2023 15:16,28.41,-62.77,7.92,7.911
8086,8/1/2023 16:16,28.51,-60.53,7.89,7.881
8087,8/1/2023 17:16,28.16,-45.86,7.64,7.631
8088,8/1/2023 18:16,28.95,-56.08,7.81,7.801
8089,8/1/2023 19:16,29.7,-68.17,8.01,8.001
8090,8/1/2023 20:16,29.8,-74.91,8.13,8.121
8091,8/1/2023 21:16,29.6,-71.39,8.07,8.061
8092,8/1/2023 22:16,29.18,-64.27,7.95,7.941
8093,8/1/2023 23:16,28.36,-47.44,7.66,7.651
8094,9/1/2023 0:16,27.62,-41.53,7.56,7.551
8095,9/1/2023 1:16,26.12,-81.16,8.25,8.241
8096,9/1/2023 2:16,25.61,-85.21,8.32,8.311
8097,9/1/2023 3:16,25.34,-86.25,8.34,8.331
8098,9/1/2023 4:16,25.27,-87.66,8.36,8.351
8099,9/1/2023 5:16,25.42,-88.86,8.38,8.371
8100,9/1/2023 6:16,25.49,-88.86,8.38,8.371
8101,9/1/2023 7:16,28.41,-74.61,8.13,8.121
8102,9/1/2023 8:16,28.9,-79.58,8.21,8.201
8103,9/1/2023 9:16,28.88,-78.28,8.19,8.181
8104,9/1/2023 10:16,29.33,-80.39,8.22,8.211
8105,9/1/2023 11:16,29.43,-78.49,8.19,8.181
8106,9/1/2023 12:16,29.48,-77.97,8.18,8.171
8107,9/1/2023 13:16,29.55,-77.17,8.17,8.161
8108,9/1/2023 14:16,29.55,-79.63,8.21,8.201
8109,9/1/2023 15:16,29.58,-74.64,8.12,8.111
8110,9/1/2023 16:16,29.3,-57.47,7.83,7.821
8111,9/1/2023 17:16,29.05,-45.22,7.62,7.611
8112,9/1/2023 18:16,28.95,-43.77,7.6,7.591
8113,9/1/2023 19:16,29.68,-59.78,7.87,7.861
8114,9/1/2023 20:16,30.18,-68.47,8.02,8.011
8115,9/1/2023 21:16,30.11,-67.97,8.01,8.001
8116,9/1/2023 22:16,29.78,-60.49,7.88,7.871
8117,9/1/2023 23:16,29,-47.3,7.66,7.651
8118,10/1/2023 0:16,28.18,-40.25,7.54,7.531
8119,10/1/2023 1:16,27.76,-50.25,7.71,7.701
8120,10/1/2023 2:16,26.49,-83.08,8.28,8.271
8121,10/1/2023 3:16,26.02,-86.88,8.35,8.341
8122,10/1/2023 4:16,26.15,-87.91,8.36,8.351
8123,10/1/2023 5:16,25.76,-89.94,8.4,8.391
8124,10/1/2023 6:16,25.56,-88.86,8.38,8.371
8125,10/1/2023 7:16,26.66,-58.49,7.86,7.851
8126,10/1/2023 8:16,28.9,-79.44,8.21,8.201
8127,10/1/2023 9:16,29.28,-83.96,8.28,8.271
8128,10/1/2023 10:16,29.53,-86.08,8.32,8.311
8129,10/1/2023 11:16,29.75,-87.49,8.34,8.331
8130,10/1/2023 12:16,29.88,-88.58,8.36,8.351
8131,10/1/2023 13:16,29.75,-85.82,8.31,8.301
8132,10/1/2023 14:16,29.75,-85.75,8.31,8.301
8133,10/1/2023 15:16,29.48,-85.32,8.31,8.301
8134,10/1/2023 16:16,29,-69.49,8.04,8.031
8135,10/1/2023 17:16,28.53,-46.38,7.64,7.631
8136,10/1/2023 18:16,28.48,-43.27,7.59,7.581
8137,10/1/2023 19:16,29.98,-75.97,8.14,8.131
8138,10/1/2023 20:16,29.88,-76.11,8.15,8.141
8139,10/1/2023 21:16,29.7,-73.47,8.1,8.091
8140,10/1/2023 22:16,29.6,-73.99,8.11,8.101
8141,10/1/2023 23:16,29.15,-60.24,7.88,7.871
8142,11/1/2023 0:16,28.18,-39.38,7.53,7.521
8143,11/1/2023 1:16,27.67,-63.52,7.94,7.931
8144,11/1/2023 2:16,26.56,-68.47,8.03,8.021
8145,11/1/2023 3:16,25.68,-83.61,8.29,8.281
8146,11/1/2023 4:16,25.46,-85.66,8.33,8.321
8147,11/1/2023 5:16,25.13,-86.46,8.34,8.331
8148,11/1/2023 6:16,25.39,-85.21,8.32,8.311
8149,11/1/2023 7:16,27.08,-53.64,7.77,7.761
8150,11/1/2023 8:16,29.13,-83.35,8.27,8.261
8151,11/1/2023 9:16,29.53,-88.41,8.36,8.351
8152,11/1/2023 10:16,29.65,-86.92,8.33,8.321
8153,11/1/2023 11:16,30.21,-90.46,8.39,8.381
8154,11/1/2023 12:16,30.74,-92.17,8.42,8.411
8155,11/1/2023 13:16,30.76,-92.99,8.43,8.421
8156,11/1/2023 14:16,30.96,-93.3,8.43,8.421
8157,11/1/2023 15:16,30.96,-90.94,8.39,8.381
8158,11/1/2023 16:16,30.31,-80.88,8.23,8.221
8159,11/1/2023 17:16,29.6,-56.64,7.82,7.811
8160,11/1/2023 18:16,29.2,-40.83,7.55,7.541
8161,11/1/2023 19:16,29.23,-40.75,7.55,7.541
8162,11/1/2023 20:16,29.28,-45.77,7.63,7.621
8163,11/1/2023 21:16,29.4,-48.69,7.68,7.671
8164,11/1/2023 22:16,29.5,-58.17,7.84,7.831
8165,11/1/2023 23:16,29.23,-55.53,7.8,7.791
8166,12/1/2023 0:16,28.56,-36.67,7.48,7.471
8167,12/1/2023 1:16,28.26,-33.64,7.43,7.421
8168,12/1/2023 2:16,26.59,-69.3,8.04,8.031
8169,12/1/2023 3:16,26.17,-67.97,8.02,8.011
8170,12/1/2023 4:16,26.07,-66.92,8,7.991
8171,12/1/2023 5:16,25.63,-69.19,8.04,8.031
8172,12/1/2023 6:16,25.29,-68.8,8.04,8.031
8173,12/1/2023 7:16,26.81,-67.86,8.02,8.011
8174,12/1/2023 8:16,28.75,-69.89,8.05,8.041
8175,12/1/2023 9:16,30.36,-84.66,8.29,8.281
8176,12/1/2023 10:16,30.84,-88.02,8.35,8.341
8177,12/1/2023 11:16,31.19,-89.17,8.36,8.351
8178,12/1/2023 12:16,31.47,-93.05,8.43,8.421
8179,12/1/2023 13:16,31.45,-92.25,8.41,8.401
8180,12/1/2023 14:16,31.68,-91.67,8.4,8.391
8181,12/1/2023 15:16,31.65,-89.77,8.37,8.361
8182,12/1/2023 16:16,31.17,-75.02,8.12,8.111
8183,12/1/2023 17:16,30.36,-64.85,7.95,7.941
8184,12/1/2023 18:16,29.53,-44.5,7.61,7.601
8185,12/1/2023 19:16,29.1,-38.02,7.5,7.491
8186,12/1/2023 20:16,28.83,-36.59,7.48,7.471
8187,12/1/2023 21:16,28.43,-37.67,7.5,7.491
8188,12/1/2023 22:16,28.58,-38.19,7.5,7.491
8189,12/1/2023 23:16,28.95,-48.53,7.68,7.671
8190,13/1/2023 0:16,28.41,-38.89,7.52,7.511
8191,13/1/2023 1:16,27.96,-35.14,7.45,7.441
8192,13/1/2023 2:16,26.51,-70.58,8.06,8.051
8193,13/1/2023 3:16,25.76,-69.88,8.06,8.051
8194,13/1/2023 4:16,25.68,-69.8,8.05,8.041
8195,13/1/2023 5:16,25.46,-69.66,8.05,8.041
8196,13/1/2023 6:16,25.71,-69.38,8.05,8.041
8197,13/1/2023 7:16,26.63,-68.96,8.04,8.031
8198,13/1/2023 8:16,28.23,-63.16,7.93,7.921
8199,13/1/2023 9:16,29.38,-82.8,8.26,8.251
8200,13/1/2023 10:16,29.78,-84.02,8.28,8.271
8201,13/1/2023 11:16,29.63,-84.6,8.29,8.281
8202,13/1/2023 12:16,29.53,-84.32,8.29,8.281
8203,13/1/2023 13:16,29.5,-83.32,8.27,8.261
8204,13/1/2023 14:16,29.55,-82.25,8.25,8.241
8205,13/1/2023 15:16,29.53,-77.81,8.18,8.171
8206,13/1/2023 16:16,29.15,-70.89,8.06,8.051
8207,13/1/2023 17:16,28.51,-59.52,7.87,7.861
8208,13/1/2023 18:16,28.04,-44.56,7.61,7.601
8209,13/1/2023 19:16,27.64,-36.92,7.48,7.471
8210,13/1/2023 20:16,27.42,-36.5,7.48,7.471
8211,13/1/2023 21:16,26.46,-69.44,8.05,8.041
8212,13/1/2023 22:16,25.98,-70.94,8.07,8.061
8213,13/1/2023 23:16,27.05,-42.88,7.59,7.581
8214,14/1/2023 0:16,27.22,-43.83,7.6,7.591
8215,14/1/2023 1:16,27.52,-43.88,7.6,7.591
8216,14/1/2023 2:16,27.35,-46.52,7.65,7.641
