#,Date_Time,Temp,mV,pH_NBS,pH_T
3952,20/7/2022 10:23,22.14,-75.08,8.21,8.201
3953,20/7/2022 11:23,22.26,-76.72,8.23,8.221
3954,20/7/2022 12:23,22.24,-77.66,8.25,8.241
3955,20/7/2022 13:23,22.21,-77.67,8.25,8.241
3956,20/7/2022 14:23,22.24,-77.44,8.25,8.241
3957,20/7/2022 15:23,22.28,-76.1,8.22,8.211
3958,20/7/2022 16:23,22.33,-74.21,8.19,8.181
3959,20/7/2022 17:23,22.57,-73.31,8.17,8.161
3960,20/7/2022 18:23,22.52,-72.33,8.16,8.151
3961,20/7/2022 19:23,22.48,-72.17,8.15,8.141
3962,20/7/2022 20:23,22.43,-71.83,8.15,8.141
3963,20/7/2022 21:23,22.4,-71.21,8.14,8.131
3964,20/7/2022 22:23,22.38,-70.52,8.13,8.121
3965,20/7/2022 23:23,22.33,-69.64,8.11,8.101
3966,21/7/2022 0:23,22.26,-69.52,8.11,8.101
3967,21/7/2022 1:23,22.26,-69.08,8.1,8.091
3968,21/7/2022 2:23,22.26,-68.67,8.09,8.081
3969,21/7/2022 3:23,22.26,-68.56,8.09,8.081
3970,21/7/2022 4:23,22.24,-69,8.1,8.091
3971,21/7/2022 5:23,22.17,-69.67,8.11,8.101
3972,21/7/2022 6:23,22.12,-69.97,8.12,8.111
3973,21/7/2022 7:23,22.14,-69.77,8.11,8.101
3974,21/7/2022 8:23,22.19,-70.27,8.12,8.111
3975,21/7/2022 9:23,22.26,-71.69,8.15,8.141
3976,21/7/2022 10:23,22.33,-73.44,8.18,8.171
3977,21/7/2022 11:23,22.45,-75.61,8.21,8.201
3978,21/7/2022 12:23,22.4,-76.36,8.23,8.221
3979,21/7/2022 13:23,22.38,-77.25,8.24,8.231
3980,21/7/2022 14:23,22.43,-77.27,8.24,8.231
3981,21/7/2022 15:23,22.4,-76.02,8.22,8.211
3982,21/7/2022 16:23,22.76,-76.13,8.22,8.211
3983,21/7/2022 17:23,22.52,-74.52,8.2,8.191
3984,21/7/2022 18:23,22.36,-73.05,8.17,8.161
3985,21/7/2022 19:23,22.36,-72.53,8.16,8.151
3986,21/7/2022 20:23,22.38,-72.49,8.16,8.151
3987,21/7/2022 21:23,22.36,-71.85,8.15,8.141
3988,21/7/2022 22:23,22.36,-71.16,8.14,8.131
3989,21/7/2022 23:23,22.31,-70.19,8.12,8.111
3990,22/7/2022 0:23,22.24,-69.39,8.11,8.101
3991,22/7/2022 1:23,22.24,-69.1,8.1,8.091
3992,22/7/2022 2:23,22.21,-69.39,8.11,8.101
3993,22/7/2022 3:23,22.24,-70.53,8.13,8.121
3994,22/7/2022 4:23,22.19,-69.1,8.1,8.091
3995,22/7/2022 5:23,22.24,-69.39,8.11,8.101
3996,22/7/2022 6:23,22.19,-69.75,8.11,8.101
3997,22/7/2022 7:23,22.17,-68.38,8.09,8.081
3998,22/7/2022 8:23,22.31,-69.86,8.11,8.101
3999,22/7/2022 9:23,22.48,-72.55,8.16,8.151
4000,22/7/2022 10:23,22.72,-75.38,8.21,8.201
4001,22/7/2022 11:23,22.81,-77.56,8.25,8.241
4002,22/7/2022 12:23,22.67,-78.58,8.27,8.261
4003,22/7/2022 13:23,22.67,-78.8,8.27,8.261
4004,22/7/2022 14:23,22.74,-77.16,8.24,8.231
4005,22/7/2022 15:23,22.69,-76.75,8.23,8.221
4006,22/7/2022 16:23,22.62,-73.66,8.18,8.171
4007,22/7/2022 17:23,22.62,-72.64,8.16,8.151
4008,22/7/2022 18:23,23.27,-73.21,8.17,8.161
4009,22/7/2022 19:23,23.12,-72.61,8.16,8.151
4010,22/7/2022 20:23,23.08,-72.25,8.15,8.141
4011,22/7/2022 21:23,23.05,-71.89,8.15,8.141
4012,22/7/2022 22:23,23,-71.53,8.14,8.131
4013,22/7/2022 23:23,22.93,-70.89,8.13,8.121
4014,23/7/2022 0:23,22.84,-69.85,8.11,8.101
4015,23/7/2022 1:23,22.72,-69.19,8.1,8.091
4016,23/7/2022 2:23,22.72,-68.42,8.09,8.081
4017,23/7/2022 3:23,22.79,-68.77,8.09,8.081
4018,23/7/2022 4:23,22.88,-69.08,8.1,8.091
4019,23/7/2022 5:23,22.98,-70.08,8.12,8.111
4020,23/7/2022 6:23,23.03,-70.41,8.12,8.111
4021,23/7/2022 7:23,23,-70.88,8.13,8.121
4022,23/7/2022 8:23,23.05,-71.89,8.15,8.141
4023,23/7/2022 9:23,23.24,-74.35,8.19,8.181
4024,23/7/2022 10:23,23.53,-77.24,8.24,8.231
4025,23/7/2022 11:23,23.39,-78.31,8.26,8.251
4026,23/7/2022 12:23,23.34,-79.1,8.27,8.261
4027,23/7/2022 13:23,23.39,-80.27,8.29,8.281
4028,23/7/2022 14:23,23.27,-80.27,8.29,8.281
4029,23/7/2022 15:23,23.27,-78.5,8.26,8.251
4030,23/7/2022 16:23,23.27,-75.31,8.21,8.201
4031,23/7/2022 17:23,23.34,-73.63,8.18,8.171
4032,23/7/2022 18:23,23.27,-73.13,8.17,8.161
4033,23/7/2022 19:23,23.17,-72.55,8.16,8.151
4034,23/7/2022 20:23,23.15,-72.47,8.16,8.151
4035,23/7/2022 21:23,23.15,-72.74,8.16,8.151
4036,23/7/2022 22:23,23.12,-72.17,8.15,8.141
4037,23/7/2022 23:23,23.03,-71.6,8.14,8.131
4038,24/7/2022 0:23,22.86,-70.97,8.13,8.121
4039,24/7/2022 1:23,22.69,-69.72,8.11,8.101
4040,24/7/2022 2:23,22.62,-68.86,8.1,8.091
4041,24/7/2022 3:23,22.6,-68.75,8.09,8.081
4042,24/7/2022 4:23,22.69,-68.42,8.09,8.081
4043,24/7/2022 5:23,22.69,-68.08,8.08,8.071
4044,24/7/2022 6:23,22.79,-69.66,8.11,8.101
4045,24/7/2022 7:23,22.86,-71.16,8.13,8.121
4046,24/7/2022 8:23,22.98,-73.24,8.17,8.161
4047,24/7/2022 9:23,23.12,-75.94,8.22,8.211
4048,24/7/2022 10:23,23.39,-79.17,8.27,8.261
4049,24/7/2022 11:23,23.27,-79.94,8.29,8.281
4050,24/7/2022 12:23,23.34,-80.28,8.29,8.281
4051,24/7/2022 13:23,23.46,-81.85,8.32,8.311
4052,24/7/2022 14:23,23.36,-80.83,8.3,8.291
4053,24/7/2022 15:23,23.29,-79.19,8.27,8.261
4054,24/7/2022 16:23,23.24,-76.64,8.23,8.221
4055,24/7/2022 17:23,23.22,-74.52,8.19,8.181
4056,24/7/2022 18:23,23,-73.03,8.17,8.161
4057,24/7/2022 19:23,22.28,-72.21,8.16,8.151
4058,24/7/2022 20:23,22.21,-71.97,8.15,8.141
4059,24/7/2022 21:23,22.19,-72.06,8.15,8.141
4060,24/7/2022 22:23,22.12,-71.64,8.15,8.141
4061,24/7/2022 23:23,22.07,-71.27,8.14,8.131
4062,25/7/2022 0:23,22,-70.24,8.12,8.111
4063,25/7/2022 1:23,21.93,-69.53,8.11,8.101
4064,25/7/2022 2:23,21.85,-68.91,8.1,8.091
4065,25/7/2022 3:23,21.85,-67.74,8.08,8.071
4066,25/7/2022 4:23,21.85,-67.71,8.08,8.071
4067,25/7/2022 5:23,21.83,-68.61,8.09,8.081
4068,25/7/2022 6:23,21.85,-69.85,8.12,8.111
4069,25/7/2022 7:23,21.9,-70.67,8.13,8.121
4070,25/7/2022 8:23,21.95,-72.53,8.16,8.151
4071,25/7/2022 9:23,22.14,-74.81,8.2,8.191
4072,25/7/2022 10:23,22.26,-76.53,8.23,8.221
4073,25/7/2022 11:23,22.28,-78.63,8.27,8.261
4074,25/7/2022 12:23,22.45,-81.05,8.31,8.301
4075,25/7/2022 13:23,22.4,-78.63,8.27,8.261
4076,25/7/2022 14:23,22.45,-78.36,8.26,8.251
4077,25/7/2022 15:23,22.38,-78.33,8.26,8.251
4078,25/7/2022 16:23,22.4,-76.64,8.23,8.221
4079,25/7/2022 17:23,22.55,-75.39,8.21,8.201
4080,25/7/2022 18:23,22.5,-73.41,8.18,8.171
4081,25/7/2022 19:23,22.52,-73.35,8.17,8.161
4082,25/7/2022 20:23,22.6,-73.5,8.18,8.171
4083,25/7/2022 21:23,22.72,-73.63,8.18,8.171
4084,25/7/2022 22:23,22.76,-73.38,8.17,8.161
4085,25/7/2022 23:23,22.74,-73.17,8.17,8.161
4086,26/7/2022 0:23,22.69,-72.38,8.16,8.151
4087,26/7/2022 1:23,22.64,-71.78,8.15,8.141
4088,26/7/2022 2:23,22.52,-70.74,8.13,8.121
4089,26/7/2022 3:23,22.57,-69.72,8.11,8.101
4090,26/7/2022 4:23,22.55,-69.33,8.1,8.091
4091,26/7/2022 5:23,22.64,-69.31,8.1,8.091
4092,26/7/2022 6:23,22.76,-70.67,8.13,8.121
4093,26/7/2022 7:23,22.93,-72.14,8.15,8.141
4094,26/7/2022 8:23,23.15,-74.8,8.2,8.191
4095,26/7/2022 9:23,23.41,-77.6,8.25,8.241
4096,26/7/2022 10:23,23.65,-80.72,8.3,8.291
4097,26/7/2022 11:23,23.32,-82.27,8.33,8.321
4098,26/7/2022 12:23,23.46,-83.57,8.35,8.341
4099,26/7/2022 13:23,23.51,-83.69,8.35,8.341
4100,26/7/2022 14:23,23.39,-81.96,8.32,8.311
4101,26/7/2022 15:23,23.44,-83.3,8.35,8.341
4102,26/7/2022 16:23,23.46,-78.1,8.25,8.241
4103,26/7/2022 17:23,23.82,-77.17,8.24,8.231
4104,26/7/2022 18:23,23.65,-73.66,8.18,8.171
4105,26/7/2022 19:23,23.65,-73.41,8.17,8.161
4106,26/7/2022 20:23,23.65,-73.66,8.18,8.171
4107,26/7/2022 21:23,23.63,-73.85,8.18,8.171
4108,26/7/2022 22:23,23.6,-73.71,8.18,8.171
4109,26/7/2022 23:23,23.56,-73.16,8.17,8.161
4110,27/7/2022 0:23,23.51,-72.53,8.16,8.151
4111,27/7/2022 1:23,23.36,-71.96,8.15,8.141
4112,27/7/2022 2:23,23.22,-71.02,8.13,8.121
4113,27/7/2022 3:23,23.12,-70.22,8.12,8.111
4114,27/7/2022 4:23,23.1,-69.78,8.11,8.101
4115,27/7/2022 5:23,23.12,-69.89,8.11,8.101
4116,27/7/2022 6:23,23.17,-70.31,8.12,8.111
4117,27/7/2022 7:23,23.22,-71.8,8.14,8.131
4118,27/7/2022 8:23,23.39,-74.8,8.2,8.191
4119,27/7/2022 9:23,23.58,-77.28,8.24,8.231
4120,27/7/2022 10:23,23.82,-80.61,8.3,8.291
4121,27/7/2022 11:23,23.75,-82.16,8.32,8.311
4122,27/7/2022 12:23,23.72,-83.08,8.34,8.331
4123,27/7/2022 13:23,23.77,-83.89,8.35,8.341
4124,27/7/2022 14:23,23.77,-85,8.37,8.361
4125,27/7/2022 15:23,23.77,-83.78,8.35,8.341
4126,27/7/2022 16:23,23.7,-79.1,8.27,8.261
4127,27/7/2022 17:23,23.7,-74.74,8.19,8.181
4128,27/7/2022 18:23,23.15,-73.67,8.18,8.171
4129,27/7/2022 19:23,22.81,-72.92,8.17,8.161
4130,27/7/2022 20:23,22.64,-73.03,8.17,8.161
4131,27/7/2022 21:23,22.62,-73.24,8.17,8.161
4132,27/7/2022 22:23,22.79,-73.22,8.17,8.161
4133,27/7/2022 23:23,22.76,-73.02,8.17,8.161
4134,28/7/2022 0:23,22.62,-72.53,8.16,8.151
4135,28/7/2022 1:23,22.48,-71.69,8.15,8.141
4136,28/7/2022 2:23,22.33,-71.03,8.13,8.121
4137,28/7/2022 3:23,22.24,-70.17,8.12,8.111
4138,28/7/2022 4:23,22.19,-69.56,8.11,8.101
4139,28/7/2022 5:23,22.24,-69.05,8.1,8.091
4140,28/7/2022 6:23,22.28,-69.25,8.1,8.091
4141,28/7/2022 7:23,22.17,-70.55,8.13,8.121
4142,28/7/2022 8:23,22.36,-73.28,8.17,8.161
4143,28/7/2022 9:23,22.48,-75.13,8.21,8.201
4144,28/7/2022 10:23,22.86,-77.16,8.24,8.231
4145,28/7/2022 11:23,23.12,-78.71,8.27,8.261
4146,28/7/2022 12:23,23.17,-80.86,8.3,8.291
4147,28/7/2022 13:23,23.03,-81.05,8.31,8.301
4148,28/7/2022 14:23,22.98,-81.19,8.31,8.301
4149,28/7/2022 15:23,22.98,-80.11,8.29,8.281
4150,28/7/2022 16:23,22.91,-76.8,8.23,8.221
4151,28/7/2022 17:23,23.15,-77.64,8.25,8.241
4152,28/7/2022 18:23,22.91,-73.16,8.17,8.161
4153,28/7/2022 19:23,22.93,-73.36,8.17,8.161
4154,28/7/2022 20:23,22.93,-73.47,8.18,8.171
4155,28/7/2022 21:23,22.96,-73.52,8.18,8.171
4156,28/7/2022 22:23,22.98,-73.52,8.18,8.171
4157,28/7/2022 23:23,22.96,-73.39,8.17,8.161
4158,29/7/2022 0:23,22.93,-73.11,8.17,8.161
4159,29/7/2022 1:23,22.84,-72.63,8.16,8.151
4160,29/7/2022 2:23,22.76,-71.86,8.15,8.141
4161,29/7/2022 3:23,22.6,-71.27,8.14,8.131
4162,29/7/2022 4:23,22.5,-70.91,8.13,8.121
4163,29/7/2022 5:23,22.48,-70.96,8.13,8.121
4164,29/7/2022 6:23,22.6,-71.56,8.14,8.131
4165,29/7/2022 7:23,22.72,-72.53,8.16,8.151
4166,29/7/2022 8:23,22.84,-73.91,8.18,8.171
4167,29/7/2022 9:23,22.98,-76,8.22,8.211
4168,29/7/2022 10:23,23.2,-77.8,8.25,8.241
4169,29/7/2022 11:23,23.44,-80.08,8.29,8.281
4170,29/7/2022 12:23,23.17,-81.36,8.31,8.301
4171,29/7/2022 13:23,23.17,-80.3,8.29,8.281
4172,29/7/2022 14:23,23.24,-83.16,8.34,8.331
4173,29/7/2022 15:23,23.24,-84.85,8.37,8.361
4174,29/7/2022 16:23,23.17,-81.13,8.31,8.301
4175,29/7/2022 17:23,23.2,-76.81,8.23,8.221
4176,29/7/2022 18:23,23.15,-75.88,8.22,8.211
4177,29/7/2022 19:23,23.1,-73.47,8.17,8.161
4178,29/7/2022 20:23,23.1,-73.47,8.17,8.161
4179,29/7/2022 21:23,23.05,-73.28,8.17,8.161
4180,29/7/2022 22:23,23.05,-73.17,8.17,8.161
4181,29/7/2022 23:23,23.05,-73.27,8.17,8.161
4182,30/7/2022 0:23,23.03,-73.11,8.17,8.161
4183,30/7/2022 1:23,23,-72.78,8.16,8.151
4184,30/7/2022 2:23,22.93,-72.17,8.15,8.141
4185,30/7/2022 3:23,22.84,-71.17,8.13,8.121
4186,30/7/2022 4:23,22.72,-70.33,8.12,8.111
4187,30/7/2022 5:23,22.76,-69.72,8.11,8.101
4188,30/7/2022 6:23,22.76,-70.22,8.12,8.111
4189,30/7/2022 7:23,22.84,-71.67,8.14,8.131
4190,30/7/2022 8:23,22.91,-73.47,8.18,8.171
4191,30/7/2022 9:23,23,-74.92,8.2,8.191
4192,30/7/2022 10:23,23,-75.41,8.21,8.201
4193,30/7/2022 11:23,23.2,-77.83,8.25,8.241
4194,30/7/2022 12:23,23.53,-80,8.29,8.281
4195,30/7/2022 13:23,23.36,-79.89,8.29,8.281
4196,30/7/2022 14:23,23.29,-81.03,8.31,8.301
4197,30/7/2022 15:23,23.24,-78.3,8.26,8.251
4198,30/7/2022 16:23,23.22,-76.49,8.23,8.221
4199,30/7/2022 17:23,23.22,-75.38,8.21,8.201
4200,30/7/2022 18:23,23.05,-74.96,8.2,8.191
4201,30/7/2022 19:23,22.91,-73.22,8.17,8.161
4202,30/7/2022 20:23,22.88,-73.56,8.18,8.171
4203,30/7/2022 21:23,22.88,-73.6,8.18,8.171
4204,30/7/2022 22:23,22.86,-73.61,8.18,8.171
4205,30/7/2022 23:23,22.86,-73.69,8.18,8.171
4206,31/7/2022 0:23,22.86,-73.53,8.18,8.171
4207,31/7/2022 1:23,22.81,-73.24,8.17,8.161
4208,31/7/2022 2:23,22.76,-73.03,8.17,8.161
4209,31/7/2022 3:23,22.72,-72.55,8.16,8.151
4210,31/7/2022 4:23,22.67,-71.49,8.14,8.131
4211,31/7/2022 5:23,22.6,-70.71,8.13,8.121
4212,31/7/2022 6:23,22.57,-70.89,8.13,8.121
4213,31/7/2022 7:23,22.6,-71.21,8.14,8.131
4214,31/7/2022 8:23,22.64,-72.39,8.16,8.151
4215,31/7/2022 9:23,22.76,-74.44,8.19,8.181
4216,31/7/2022 10:23,22.93,-75.89,8.22,8.211
4217,31/7/2022 11:23,22.96,-77.05,8.24,8.231
4218,31/7/2022 12:23,23.22,-79.11,8.27,8.261
4219,31/7/2022 13:23,23.08,-77.77,8.25,8.241
4220,31/7/2022 14:23,23.03,-77.49,8.25,8.241
4221,31/7/2022 15:23,23.05,-78.05,8.26,8.251
4222,31/7/2022 16:23,23.08,-77.24,8.24,8.231
4223,31/7/2022 17:23,22.96,-74.66,8.2,8.191
4224,31/7/2022 18:23,22.96,-73.31,8.17,8.161
4225,31/7/2022 19:23,22.91,-74,8.18,8.171
4226,31/7/2022 20:23,22.98,-72.89,8.16,8.151
4227,31/7/2022 21:23,23,-72.91,8.16,8.151
4228,31/7/2022 22:23,23,-72.77,8.16,8.151
4229,31/7/2022 23:23,23.05,-73.85,8.18,8.171
4230,1/8/2022 0:23,23.08,-74.13,8.19,8.181
4231,1/8/2022 1:23,23.08,-73.78,8.18,8.171
4232,1/8/2022 2:23,23.08,-73.39,8.17,8.161
4233,1/8/2022 3:23,23.05,-72.41,8.16,8.151
4234,1/8/2022 4:23,22.98,-72.28,8.15,8.141
4235,1/8/2022 5:23,22.96,-71.21,8.14,8.131
4236,1/8/2022 6:23,22.98,-70.55,8.12,8.111
4237,1/8/2022 7:23,23.08,-73.56,8.18,8.171
4238,1/8/2022 8:23,23.03,-73.91,8.18,8.171
4239,1/8/2022 9:23,23.08,-75.03,8.2,8.191
4240,1/8/2022 10:23,23.32,-80.94,8.3,8.291
4241,1/8/2022 11:23,23.6,-84.1,8.36,8.351
4242,1/8/2022 12:23,23.72,-86.44,8.4,8.391
4243,1/8/2022 13:23,23.46,-82.5,8.33,8.321
4244,1/8/2022 14:23,23.46,-82.92,8.34,8.331
4245,1/8/2022 15:23,23.48,-81.46,8.31,8.301
4246,1/8/2022 16:23,23.46,-79.74,8.28,8.271
4247,1/8/2022 17:23,23.36,-76.89,8.23,8.221
4248,1/8/2022 18:23,23.36,-75.6,8.21,8.201
4249,1/8/2022 19:23,23.36,-75.02,8.2,8.191
4250,1/8/2022 20:23,23.15,-72.77,8.16,8.151
4251,1/8/2022 21:23,22.96,-71.5,8.14,8.131
4252,1/8/2022 22:23,23.12,-73.22,8.17,8.161
4253,1/8/2022 23:23,23.1,-73.33,8.17,8.161
4254,2/8/2022 0:23,22.88,-72.35,8.16,8.151
4255,2/8/2022 1:23,22.84,-72.58,8.16,8.151
4256,2/8/2022 2:23,22.84,-71.94,8.15,8.141
4257,2/8/2022 3:23,22.81,-71.11,8.13,8.121
4258,2/8/2022 4:23,22.79,-70.56,8.12,8.111
4259,2/8/2022 5:23,22.74,-69.83,8.11,8.101
4260,2/8/2022 6:23,22.72,-69.06,8.1,8.091
4261,2/8/2022 7:23,22.72,-69.47,8.11,8.101
4262,2/8/2022 8:23,22.79,-71.52,8.14,8.131
4263,2/8/2022 9:23,22.91,-76.53,8.23,8.221
4264,2/8/2022 10:23,23.12,-80.44,8.3,8.291
4265,2/8/2022 11:23,23.12,-80.38,8.3,8.291
4266,2/8/2022 12:23,23.12,-82.67,8.34,8.331
4267,2/8/2022 13:23,23.22,-85.21,8.38,8.371
4268,2/8/2022 14:23,23.24,-84.24,8.36,8.351
4269,2/8/2022 15:23,23.24,-82.96,8.34,8.331
4270,2/8/2022 16:23,23.17,-79.19,8.27,8.261
4271,2/8/2022 17:23,23.1,-75.52,8.21,8.201
4272,2/8/2022 18:23,23.08,-72.69,8.16,8.151
4273,2/8/2022 19:23,23.05,-72.55,8.16,8.151
4274,2/8/2022 20:23,23.08,-71.19,8.13,8.121
4275,2/8/2022 21:23,23.05,-70.72,8.13,8.121
4276,2/8/2022 22:23,23.12,-71.08,8.13,8.121
4277,2/8/2022 23:23,23.1,-71.5,8.14,8.131
4278,3/8/2022 0:23,23.1,-71.81,8.15,8.141
4279,3/8/2022 1:23,23.08,-71.97,8.15,8.141
4280,3/8/2022 2:23,23.05,-71.55,8.14,8.131
4281,3/8/2022 3:23,23,-70.96,8.13,8.121
4282,3/8/2022 4:23,22.93,-70.13,8.12,8.111
4283,3/8/2022 5:23,22.86,-69.77,8.11,8.101
4284,3/8/2022 6:23,22.79,-68.58,8.09,8.081
4285,3/8/2022 7:23,22.72,-69.11,8.1,8.091
4286,3/8/2022 8:23,22.86,-72.36,8.16,8.151
4287,3/8/2022 9:23,23.12,-77.88,8.25,8.241
4288,3/8/2022 10:23,23.32,-80.56,8.3,8.291
4289,3/8/2022 11:23,23.6,-84.17,8.36,8.351
4290,3/8/2022 12:23,23.36,-83.85,8.36,8.351
4291,3/8/2022 13:23,23.48,-84.86,8.37,8.361
4292,3/8/2022 14:23,23.36,-83.69,8.35,8.341
4293,3/8/2022 15:23,23.24,-79.17,8.27,8.261
4294,3/8/2022 16:23,23.2,-76.61,8.23,8.221
4295,3/8/2022 17:23,23.12,-74.63,8.19,8.181
4296,3/8/2022 18:23,23.08,-71.42,8.14,8.131
4297,3/8/2022 19:23,23.08,-71.77,8.14,8.131
4298,3/8/2022 20:23,23.1,-71.83,8.15,8.141
4299,3/8/2022 21:23,23.08,-69.38,8.1,8.091
4300,3/8/2022 22:23,23.1,-70.1,8.11,8.101
4301,3/8/2022 23:23,23.1,-70.96,8.13,8.121
4302,4/8/2022 0:23,23.17,-71.19,8.13,8.121
4303,4/8/2022 1:23,23.2,-71.6,8.14,8.131
4304,4/8/2022 2:23,23.17,-71.21,8.13,8.121
4305,4/8/2022 3:23,23.12,-70.92,8.13,8.121
4306,4/8/2022 4:23,23.12,-70.74,8.13,8.121
4307,4/8/2022 5:23,23.08,-70.1,8.12,8.111
4308,4/8/2022 6:23,22.98,-69.36,8.1,8.091
4309,4/8/2022 7:23,22.96,-68.85,8.09,8.081
4310,4/8/2022 8:23,22.98,-70.97,8.13,8.121
4311,4/8/2022 9:23,23.12,-74.28,8.19,8.181
4312,4/8/2022 10:23,23.24,-77.14,8.24,8.231
4313,4/8/2022 11:23,23.39,-79.92,8.29,8.281
4314,4/8/2022 12:23,23.44,-81.27,8.31,8.301
4315,4/8/2022 13:23,23.48,-80.83,8.3,8.291
4316,4/8/2022 14:23,23.51,-82.88,8.34,8.331
4317,4/8/2022 15:23,23.48,-80.77,8.3,8.291
4318,4/8/2022 16:23,23.36,-77.17,8.24,8.231
4319,4/8/2022 17:23,23.24,-74.35,8.19,8.181
4320,4/8/2022 18:23,23.15,-71.85,8.15,8.141
4321,4/8/2022 19:23,23.12,-71.55,8.14,8.131
4322,4/8/2022 20:23,23.12,-71.1,8.13,8.121
4323,4/8/2022 21:23,23.15,-70.25,8.12,8.111
4324,4/8/2022 22:23,23.24,-69.52,8.1,8.091
4325,4/8/2022 23:23,23.29,-67.92,8.08,8.071
4326,5/8/2022 0:23,23.24,-68.58,8.09,8.081
4327,5/8/2022 1:23,23.32,-66.53,8.05,8.041
4328,5/8/2022 2:23,23.32,-66.66,8.05,8.041
4329,5/8/2022 3:23,23.17,-70.13,8.12,8.111
4330,5/8/2022 4:23,23.24,-66.56,8.05,8.041
4331,5/8/2022 5:23,23.36,-66.83,8.06,8.051
4332,5/8/2022 6:23,23.36,-66.52,8.05,8.041
4333,5/8/2022 7:23,23.34,-66.63,8.05,8.041
4334,5/8/2022 8:23,23.34,-68.55,8.09,8.081
4335,5/8/2022 9:23,23.36,-74,8.18,8.171
4336,5/8/2022 10:23,23.46,-79.55,8.28,8.271
4337,5/8/2022 11:23,23.56,-81.24,8.31,8.301
4338,5/8/2022 12:23,23.56,-81.5,8.31,8.301
4339,5/8/2022 13:23,23.6,-81.58,8.31,8.301
4340,5/8/2022 14:23,23.63,-82.25,8.33,8.321
4341,5/8/2022 15:23,23.6,-80.91,8.3,8.291
4342,5/8/2022 16:23,23.56,-77.85,8.25,8.241
4343,5/8/2022 17:23,23.48,-75.16,8.2,8.191
4344,5/8/2022 18:23,23.72,-73.05,8.16,8.151
4345,5/8/2022 19:23,23.8,-72.72,8.16,8.151
4346,5/8/2022 20:23,23.77,-72.42,8.15,8.141
4347,5/8/2022 21:23,23.92,-72.56,8.16,8.151
4348,5/8/2022 22:23,23.99,-72.74,8.16,8.151
4349,5/8/2022 23:23,24.01,-72.55,8.15,8.141
4350,6/8/2022 0:23,24.13,-72.81,8.16,8.151
4351,6/8/2022 1:23,24.25,-72.67,8.16,8.151
4352,6/8/2022 2:23,24.3,-72.81,8.16,8.151
4353,6/8/2022 3:23,24.23,-72.88,8.16,8.151
4354,6/8/2022 4:23,24.18,-72.75,8.16,8.151
4355,6/8/2022 5:23,24.16,-72.75,8.16,8.151
4356,6/8/2022 6:23,24.11,-72.66,8.16,8.151
4357,6/8/2022 7:23,24.11,-72.88,8.16,8.151
4358,6/8/2022 8:23,24.11,-74.1,8.18,8.171
4359,6/8/2022 9:23,24.21,-75.31,8.2,8.191
4360,6/8/2022 10:23,24.38,-77.92,8.25,8.241
4361,6/8/2022 11:23,24.57,-82.08,8.32,8.311
4362,6/8/2022 12:23,24.64,-83.24,8.34,8.331
4363,6/8/2022 13:23,24.57,-82.96,8.33,8.321
4364,6/8/2022 14:23,24.54,-82.36,8.32,8.311
4365,6/8/2022 15:23,24.4,-80.83,8.3,8.291
4366,6/8/2022 16:23,24.35,-77.89,8.25,8.241
4367,6/8/2022 17:23,24.28,-74.81,8.19,8.181
4368,6/8/2022 18:23,24.23,-72.74,8.16,8.151
4369,6/8/2022 19:23,24.16,-72.38,8.15,8.141
4370,6/8/2022 20:23,24.06,-72.05,8.15,8.141
4371,6/8/2022 21:23,24.01,-71.74,8.14,8.131
4372,6/8/2022 22:23,24.01,-71.17,8.13,8.121
4373,6/8/2022 23:23,24.01,-70.86,8.12,8.111
4374,7/8/2022 0:23,24.01,-71.22,8.13,8.121
4375,7/8/2022 1:23,24.01,-71,8.13,8.121
4376,7/8/2022 2:23,23.99,-70.27,8.11,8.101
4377,7/8/2022 3:23,23.99,-70.05,8.11,8.101
4378,7/8/2022 4:23,23.97,-69.02,8.09,8.081
4379,7/8/2022 5:23,23.97,-68.96,8.09,8.081
4380,7/8/2022 6:23,24.06,-70.39,8.12,8.111
4381,7/8/2022 7:23,24.11,-70.89,8.13,8.121
4382,7/8/2022 8:23,23.77,-68.71,8.09,8.081
4383,7/8/2022 9:23,23.87,-71.67,8.14,8.131
4384,7/8/2022 10:23,23.97,-73.88,8.18,8.171
4385,7/8/2022 11:23,24.11,-77.88,8.25,8.241
4386,7/8/2022 12:23,24.3,-80.08,8.29,8.281
4387,7/8/2022 13:23,24.3,-81.39,8.31,8.301
4388,7/8/2022 14:23,24.28,-80.31,8.29,8.281
4389,7/8/2022 15:23,24.3,-78.52,8.26,8.251
4390,7/8/2022 16:23,24.42,-76.1,8.22,8.211
4391,7/8/2022 17:23,24.52,-73.8,8.17,8.161
4392,7/8/2022 18:23,24.59,-72.46,8.15,8.141
4393,7/8/2022 19:23,24.54,-72.16,8.15,8.141
4394,7/8/2022 20:23,24.5,-71.77,8.14,8.131
4395,7/8/2022 21:23,24.54,-71.22,8.13,8.121
4396,7/8/2022 22:23,24.52,-70.56,8.12,8.111
4397,7/8/2022 23:23,24.47,-70.08,8.11,8.101
4398,8/8/2022 0:23,24.59,-70.03,8.11,8.101
4399,8/8/2022 1:23,24.74,-70.77,8.12,8.111
4400,8/8/2022 2:23,24.76,-70.91,8.12,8.111
4401,8/8/2022 3:23,24.79,-71.8,8.14,8.131
4402,8/8/2022 4:23,24.81,-72.11,8.14,8.131
